TurbID,node_index,signal,fit_split,total_count,valid_ratio,first_difference_std,valid_count,mean,std,q05,q25,q50,q75,q95
20,19,Wspd,train,42047,1.0,0.7699296708300549,42047,4.953889885048822,3.3052065513046673,0.949999988079071,2.259999990463257,4.449999809265137,6.849999904632568,11.0600004196167
21,20,Wspd,train,42047,1.0,0.8011806932892814,42047,5.117492309526748,3.4446376594597314,0.9900000095367432,2.430000066757202,4.380000114440918,7.099999904632568,11.526999950408907
22,21,Wspd,train,42047,1.0,0.7950295624023936,42047,5.17013490027985,3.539086836429141,0.9300000071525574,2.309999942779541,4.440000057220459,7.329999923706055,11.797000122070283
23,22,Wspd,train,42047,1.0,0.829833069989014,42047,5.3545495658974005,3.729632269963643,0.9599999785423279,2.2799999713897705,4.449999809265137,7.71999979019165,12.377000045776338
24,23,Wspd,train,42047,1.0,0.8442058710564256,42047,5.562046558999869,3.8382544531833065,0.949999988079071,2.4700000286102295,4.699999809265137,8.033212661743164,12.680000305175781
25,24,Wspd,train,42047,1.0,0.8236189384500492,42047,5.306053799423184,3.629597498214786,0.9800000190734863,2.3399999141693115,4.519999980926514,7.519999980926514,12.210000038146973
26,25,Wspd,train,42047,1.0,0.8183899999039679,42047,5.264695481811874,3.619081526263473,0.9700000286102295,2.3399999141693115,4.46999979019165,7.480000019073486,12.119999885559082
27,26,Wspd,train,42047,1.0,0.903358626050406,42047,5.56540842480373,3.8897578613911814,0.9399999976158142,2.380000114440918,4.679999828338623,8.050000190734863,12.9399995803833
28,27,Wspd,train,42047,1.0,0.8146067531956961,42047,5.280823656264465,3.573779388083027,0.9900000095367432,2.380000114440918,4.53000020980835,7.519999980926514,11.920000076293945
29,28,Wspd,train,42047,1.0,0.8312026607069103,42047,5.209598008664012,3.5715613528206385,0.9900000095367432,2.3399999141693115,4.369999885559082,7.369999885559082,11.989999771118164
30,29,Wspd,train,42047,1.0,0.7894303661289142,42047,5.279492761706928,3.5349912308702653,1.0099999904632568,2.430000066757202,4.710000038146973,7.343687534332275,11.960000038146973
31,30,Wspd,train,42047,1.0,0.8776960724918084,42047,5.43874589831876,3.8305214019410494,0.9599999785423279,2.2200000286102295,4.650000095367432,7.869999885559082,12.569999694824219
32,31,Wspd,train,42047,1.0,0.8012478257346037,42047,5.069490317107388,3.4682280569738646,0.9900000095367432,2.2799999713897705,4.5,7.110000133514404,11.600000381469727
33,32,Wspd,train,42047,1.0,0.7927800541368962,42047,5.064887115860524,3.5138192559460752,1.0099999904632568,2.109999895095825,4.449999809265137,7.110000133514404,11.720000267028809
34,33,Wspd,train,42047,1.0,0.7870468973362131,42047,4.985715008711804,3.4012422325339866,0.9900000095367432,2.259999990463257,4.420000076293945,6.869999885559082,11.4399995803833
35,34,Wspd,train,42047,1.0,0.8118937627658896,42047,4.988969852551377,3.420931649048177,0.9800000190734863,2.240000009536743,4.389999866485596,6.989999771118164,11.380000114440918
36,35,Wspd,train,42047,1.0,0.803020323817307,42047,5.1922003058130795,3.477229972706134,1.0099999904632568,2.3399999141693115,4.630000114440918,7.230000019073486,11.729999542236328
37,36,Wspd,train,42047,1.0,0.7560919263257155,42047,4.895655860221182,3.3518750241453157,0.9399999976158142,2.0999999046325684,4.25,6.940000057220459,11.210000038146973
38,37,Wspd,train,42047,1.0,0.8222392144207559,42047,5.596815647541652,3.764595746075704,1.059999942779541,2.5299999713897705,4.75,7.869999885559082,12.640000343322754
39,38,Wspd,train,42047,1.0,0.8276847308450341,42047,5.593223681032001,3.667217190604074,1.0099999904632568,2.509999990463257,5.039999961853027,7.900000095367432,12.369999885559082
40,39,Wspd,train,42047,1.0,0.8764066438949067,42047,5.533741443722723,3.744113116423657,0.9900000095367432,2.549999952316284,4.822381019592285,7.659999847412109,12.539999961853027
41,40,Wspd,train,42047,1.0,0.7637597874807552,42047,4.836669065375059,3.2527431618308396,0.9800000190734863,2.2699999809265137,4.309999942779541,6.5,10.949999809265137
42,41,Wspd,train,42047,1.0,0.8272837350049276,42047,5.221593424511107,3.4640311929497436,0.9900000095367432,2.380000114440918,4.840400218963623,7.150000095367432,11.710000038146973
43,42,Wspd,train,42047,1.0,0.7936964941693627,42047,5.103958195012843,3.4269469931243957,0.9629999935627002,2.359999895095825,4.679999828338623,7.0,11.579999923706055
44,43,Wspd,train,42047,1.0,0.7307590402876388,42047,4.583809541431951,3.341075010267592,0.7599999904632568,1.7899999618530273,4.090000152587891,6.434999942779541,10.850000381469727
45,44,Wspd,train,42047,1.0,0.8238200545513431,42047,5.459254649202082,3.644784032311461,0.9700000286102295,2.390000104904175,4.773094177246094,7.679999828338623,12.279999732971191
46,45,Wspd,train,42047,1.0,0.8031097553472796,42047,5.112307897519976,3.5443339294719105,0.8899999856948853,2.140000104904175,4.510000228881836,7.269999980926514,11.84000015258789
47,46,Wspd,train,42047,1.0,0.7852334599387847,42047,5.148243199302348,3.469506665430082,0.9599999785423279,2.2799999713897705,4.420000076293945,7.210000038146973,11.65999984741211
48,47,Wspd,train,42047,1.0,0.863153642397181,42047,5.524055129814909,3.7954845758218054,0.949999988079071,2.369999885559082,4.909999847412109,7.849999904632568,12.609999656677246
49,48,Wspd,train,42047,1.0,0.8051055122944484,42047,5.2728982467988335,3.548470629166269,0.9700000286102295,2.319999933242798,4.789999961853027,7.449999809265137,11.9399995803833
50,49,Wspd,train,42047,1.0,0.792998058319724,42047,5.0967937107610695,3.484237496432303,0.9599999785423279,2.2899999618530273,4.539999961853027,7.139999866485596,11.6899995803833
51,50,Wspd,train,42047,1.0,0.7698572858912399,42047,4.9059863361820675,3.3680134310527494,0.9300000071525574,2.2050000429153442,4.389999866485596,6.800000190734863,11.279999732971191
52,51,Wspd,train,42047,1.0,0.8471828674695314,42047,5.333583107779815,3.7373185546744234,0.9599999785423279,2.2899999618530273,4.71999979019165,7.510000228881836,12.430000305175781
53,52,Wspd,train,42047,1.0,0.8018356300297441,42047,5.040519566278569,3.4717630901838907,0.949999988079071,2.25,4.460000038146973,7.005000114440918,11.619999885559082
54,53,Wspd,train,42047,1.0,0.7941313791121721,42047,5.037164493608326,3.357846614096852,0.9800000190734863,2.369999885559082,4.550000190734863,6.989999771118164,11.3100004196167
55,54,Wspd,train,42047,1.0,0.8044677174049459,42047,5.10573809788141,3.4932483990028307,0.9700000286102295,2.259999990463257,4.519999980926514,7.130000114440918,11.6899995803833
56,55,Wspd,train,42047,1.0,0.7891137093049386,42047,4.790807837424443,3.361968953138965,0.9200000166893005,2.059999942779541,4.150000095367432,6.710000038146973,11.180000305175781
57,56,Wspd,train,42047,1.0,0.8045859886107918,42047,5.079526363505882,3.4856301448246487,0.9900000095367432,2.2899999618530273,4.480000019073486,7.010000228881836,11.720000267028809
58,57,Wspd,train,42047,1.0,0.8019819135499481,42047,5.100825575886768,3.4769749550673006,1.0,2.319999933242798,4.579999923706055,7.059999942779541,11.649999618530273
59,58,Wspd,train,42047,1.0,0.7806837648764735,42047,4.940461819638627,3.360753858331047,0.9599999785423279,2.200000047683716,4.409999847412109,6.829999923706055,11.25
60,59,Wspd,train,42047,1.0,0.8339068479119387,42047,5.124824259516021,3.494298787039703,0.9900000095367432,2.299999952316284,4.559999942779541,7.099999904632568,11.74699993133542
61,60,Wspd,train,42047,1.0,0.794571953191495,42047,4.842196444469123,3.3621215433776377,0.9399999976158142,2.0899999141693115,4.21999979019165,6.71999979019165,11.1899995803833
62,61,Wspd,train,42047,1.0,0.8328615872741367,42047,5.23045112211356,3.6307540061175843,0.9200000166893005,2.2200000286102295,4.747395038604736,7.289999961853027,12.020000457763672
63,62,Wspd,train,42047,1.0,0.7977637280709904,42047,5.177233718263687,3.4902378187007854,0.9399999976158142,2.25,4.710000038146973,7.269999980926514,11.5600004196167
64,63,Wspd,train,42047,1.0,0.7225877226229122,42047,4.595894978175636,3.1124333553413677,0.9200000166893005,2.0,4.239999771118164,6.300000190734863,10.39699983596799
65,64,Wspd,train,42047,1.0,0.7528729321775504,42047,4.775413751030182,3.232383572859299,0.9800000190734863,2.259999990463257,4.360000133514404,6.349999904632568,10.960000038146973
66,65,Wspd,train,42047,1.0,0.8429428684154815,42047,5.268465020183934,3.55616502417597,0.9700000286102295,2.390000104904175,4.7839436531066895,7.210000038146973,11.949999809265137
67,66,Wspd,train,42047,1.0,0.8767561701888837,42047,5.36242417478842,3.4924851166352093,0.9900000095367432,2.5899999141693115,4.94972038269043,7.289999961853027,11.75
68,67,Wspd,train,42047,1.0,0.7873261348383213,42047,5.209513011207452,3.419786954406688,1.0,2.4600000381469727,4.869999885559082,7.070000171661377,11.510000228881836
69,68,Wspd,train,42047,1.0,0.7868174322565541,42047,5.3686981881967855,3.621494786330167,0.949999988079071,2.3399999141693115,4.809999942779541,7.619999885559082,12.15999984741211
70,69,Wspd,train,42047,1.0,0.7912989105193704,42047,5.344562580066854,3.6115083719804875,0.9599999785423279,2.359999895095825,4.599999904632568,7.590000152587891,12.206999969482393
71,70,Wspd,train,42047,1.0,0.7635974172762159,42047,5.077511623869637,3.5130066987876543,0.9399999976158142,2.2799999713897705,4.340000152587891,7.210000038146973,11.74699993133542
72,71,Wspd,train,42047,1.0,0.7936004074854931,42047,5.198575310831329,3.529444763246224,0.9599999785423279,2.319999933242798,4.440000057220459,7.239999771118164,11.960000038146973
73,72,Wspd,train,42047,1.0,0.7490780247581781,42047,4.945995090182505,3.38792815841857,0.9800000190734863,2.2799999713897705,4.199999809265137,6.880000114440918,11.40999984741211
74,73,Wspd,train,42047,1.0,0.7656965502204914,42047,5.022719848538932,3.464066884343344,0.9700000286102295,2.2200000286102295,4.199999809265137,7.059999942779541,11.600000381469727
75,74,Wspd,train,42047,1.0,0.7625268994297875,42047,4.999976316648244,3.453280419636295,0.949999988079071,2.2100000381469727,4.420000076293945,6.949999809265137,11.609999656677246
76,75,Wspd,train,42047,1.0,0.7656776826204718,42047,4.86213947638129,3.397255641650008,0.949999988079071,2.130000114440918,4.269999980926514,6.699999809265137,11.489999771118164
77,76,Wspd,train,42047,1.0,0.7531666673498687,42047,4.922905602066301,3.418210205942501,0.9800000190734863,2.200000047683716,4.400000095367432,6.820000171661377,11.449999809265137
78,77,Wspd,train,42047,1.0,0.7676534728594181,42047,4.941924329625336,3.39401751536801,0.9599999785423279,2.2300000190734863,4.369999885559082,6.889999866485596,11.34000015258789
79,78,Wspd,train,42047,1.0,0.8338514947330818,42047,5.110936070624727,3.6761117163964894,0.8999999761581421,2.140000104904175,4.420000076293945,7.170000076293945,12.180000305175781
80,79,Wspd,train,42047,1.0,0.7968724292762911,42047,4.867326329801805,3.4612338132613867,0.9399999976158142,2.140000104904175,4.019999980926514,6.800000190734863,11.510000228881836
81,80,Wspd,train,42047,1.0,0.8058317558790747,42047,4.89144779040159,3.498355162231437,0.8600000143051147,2.1500000953674316,4.099999904632568,6.820000171661377,11.579999923706055
82,81,Wspd,train,42047,1.0,0.781678688310718,42047,4.830653404911918,3.4154682389036255,0.9800000190734863,2.190000057220459,4.0,6.670000076293945,11.399999618530273
83,82,Wspd,train,42047,1.0,0.7642988444771415,42047,4.728776780518408,3.335967964423034,0.9599999785423279,2.1500000953674316,3.9800000190734863,6.489999771118164,11.140000343322754
84,83,Wspd,train,42047,1.0,0.8601221828753365,42047,5.332674051093344,3.7723914305092734,0.9800000190734863,2.369999885559082,4.449999809265137,7.5,12.5
85,84,Wspd,train,42047,1.0,0.7773453608927217,42047,4.9031401850772385,3.4353991539751947,1.0,2.2100000381469727,4.039999961853027,6.820000171661377,11.449999809265137
86,85,Wspd,train,42047,1.0,0.8026868435377948,42047,4.933954295347332,3.4123832051744625,0.9900000095367432,2.200000047683716,4.079999923706055,6.809999942779541,11.449999809265137
87,86,Wspd,train,42047,1.0,0.766358353226905,42047,4.870150858135588,3.340437815590793,0.9700000286102295,2.2100000381469727,4.099999904632568,6.690000057220459,11.210000038146973
88,87,Wspd,train,42047,1.0,0.7665369564431236,42047,4.872211687976676,3.318725809406978,0.9700000286102295,2.2200000286102295,4.119999885559082,6.690000057220459,11.180000305175781
89,88,Wspd,train,42047,1.0,0.8027313010766585,42047,5.115442332479521,3.4611232959733824,1.0099999904632568,2.319999933242798,4.440000057220459,7.010000228881836,11.699999809265137
90,89,Wspd,train,42047,1.0,0.8018062084259779,42047,5.002970367687956,3.5004832444669733,0.9700000286102295,2.25,4.389999866485596,6.789999961853027,11.710000038146973
91,90,Wspd,train,42047,1.0,0.7938066783104594,42047,5.3379322477804045,3.677822225156305,0.9300000071525574,2.390000104904175,4.550000190734863,7.559999942779541,12.319999694824219
92,91,Wspd,train,42047,1.0,0.8003676320274642,42047,5.316055155775953,3.6433928938837132,0.9399999976158142,2.380000114440918,4.489999771118164,7.460000038146973,12.199999809265137
93,92,Wspd,train,42047,1.0,0.7418618237888075,42047,4.761380878713137,3.28793676913872,0.9399999976158142,2.2300000190734863,4.159999847412109,6.579999923706055,11.08700008392331
94,93,Wspd,train,42047,1.0,0.7469767334194818,42047,4.884532067350799,3.3417288570433086,0.949999988079071,2.2649999856948853,4.360000133514404,6.71999979019165,11.130000114440918
95,94,Wspd,train,42047,1.0,0.8431294072549279,42047,5.121386123250744,3.6993351264786516,0.8899999856948853,2.0899999141693115,4.420000076293945,7.21999979019165,12.180000305175781
96,95,Wspd,train,42047,1.0,0.7840939318533041,42047,4.59269468355033,3.37701674461836,0.8999999761581421,1.9299999475479126,3.9200000762939453,6.380000114440918,11.206999969482393
97,96,Wspd,train,42047,1.0,0.8094925174905131,42047,4.947339034670109,3.4962442569857775,0.949999988079071,2.119999885559082,4.349999904632568,6.860000133514404,11.710000038146973
98,97,Wspd,train,42047,1.0,0.7798701327914126,42047,4.906048732996554,3.372184100682721,0.9599999785423279,2.2100000381469727,4.340000152587891,6.730000019073486,11.319999694824219
99,98,Wspd,train,42047,1.0,0.7728779242536488,42047,4.952634987349326,3.3752358113624026,1.0,2.259999990463257,4.130000114440918,6.820000171661377,11.319999694824219
100,99,Wspd,train,42047,1.0,0.7694730640605091,42047,4.713810093338873,3.3628111042249285,0.9399999976158142,2.059999942779541,3.819999933242798,6.550000190734863,11.229999542236328
101,100,Wspd,train,42047,1.0,0.7921214485874076,42047,4.860334821364707,3.395300000121672,0.9800000190734863,2.190000057220459,4.039999961853027,6.710000038146973,11.390000343322754
102,101,Wspd,train,42047,1.0,0.8348669167579793,42047,5.063076762702734,3.6148989961852003,0.8700000047683716,2.240000009536743,4.210000038146973,7.070000171661377,11.979999542236328
103,102,Wspd,train,42047,1.0,0.8007217424746483,42047,4.885812738071514,3.4441021531372105,1.0,2.25,4.010000228881836,6.679999828338623,11.550000190734863
104,103,Wspd,train,42047,1.0,0.7805372262924075,42047,4.6354024232287605,3.2632828954879725,1.0,2.0799999237060547,3.7799999713897705,6.380000114440918,10.880000114440918
105,104,Wspd,train,42047,1.0,0.8052964266691663,42047,5.070413569199882,3.412638107245576,1.0399999618530273,2.4100000858306885,4.389999866485596,6.980000019073486,11.399999618530273
106,105,Wspd,train,42047,1.0,0.781366107865791,42047,4.442630450599891,3.1786895523646987,0.9300000071525574,1.9800000190734863,3.640000104904175,6.079999923706055,10.510000228881836
107,106,Wspd,train,42047,1.0,0.8205670736590415,42047,4.828989558736459,3.4851745628604243,0.9300000071525574,2.109999895095825,3.930000066757202,6.659999847412109,11.550000190734863
108,107,Wspd,train,42047,1.0,0.8184456075700117,42047,4.993799981441705,3.4194197601175604,1.0800000429153442,2.3299999237060547,4.179999828338623,6.880000114440918,11.359999656677246
109,108,Wspd,train,42047,1.0,0.8804222449333037,42047,5.137104887083833,3.593510790851074,0.9599999785423279,2.2699999809265137,4.519999980926514,7.090000152587891,11.960000038146973
110,109,Wspd,train,42047,1.0,0.8583677873886997,42047,5.259440206059046,3.6376565896690636,0.9700000286102295,2.3499999046325684,4.630000114440918,7.305000066757202,12.130000114440918
111,110,Wspd,train,42047,1.0,0.8018424144944474,42047,5.092094718905641,3.4410741067625046,0.9900000095367432,2.359999895095825,4.570000171661377,7.070000171661377,11.5
112,111,Wspd,train,42047,1.0,0.856278902846109,42047,5.4542460944759155,3.7593568294226327,0.8799999952316284,2.490000009536743,4.860000133514404,7.679999828338623,12.359999656677246
113,112,Wspd,train,42047,1.0,0.8395796126158062,42047,5.319128391380037,3.7577238907748884,0.8799999952316284,2.0999999046325684,4.550000190734863,7.75,12.359999656677246
114,113,Wspd,train,42047,1.0,0.8155004336365592,42047,5.196023113903505,3.596710345396007,0.9100000262260437,2.309999942779541,4.480000019073486,7.360000133514404,12.029999732971191
115,114,Wspd,train,42047,1.0,0.7198163645988818,42047,4.697970492747544,3.2554251215233743,0.9700000286102295,2.309999942779541,3.9100000858306885,6.400000095367432,10.979999542236328
116,115,Wspd,train,42047,1.0,0.8027793865022168,42047,4.804820587598743,3.2589041829627594,0.9700000286102295,2.180000066757202,4.099999904632568,6.659999847412109,11.069999694824219
117,116,Wspd,train,42047,1.0,0.8716594590176341,42047,5.399784082047978,3.7874363233401938,0.8999999761581421,2.4100000858306885,4.550000190734863,7.710000038146973,12.5600004196167
118,117,Wspd,train,42047,1.0,0.7627966615928281,42047,4.823717548876039,3.343172006312194,0.9300000071525574,2.2200000286102295,4.039999961853027,6.679999828338623,11.220000267028809
119,118,Wspd,train,42047,1.0,0.779818025585093,42047,4.897154094872882,3.3617250689330356,0.9700000286102295,2.2100000381469727,4.059999942779541,6.730000019073486,11.4399995803833
120,119,Wspd,train,42047,1.0,0.8175839986553869,42047,5.134841633219348,3.5335570040986948,0.9700000286102295,2.3399999141693115,4.309999942779541,7.099999904632568,11.869999885559082
121,120,Wspd,train,42047,1.0,0.8031165902765759,42047,4.939273170035844,3.3767453188438052,0.9800000190734863,2.240000009536743,4.119999885559082,6.809999942779541,11.380000114440918
122,121,Wspd,train,42047,1.0,0.79449545870436,42047,4.925229290965645,3.364503364892184,0.9800000190734863,2.2799999713897705,4.139999866485596,6.800000190734863,11.3100004196167
123,122,Wspd,train,42047,1.0,0.7887635168339548,42047,4.574336662983327,3.2493229362528018,0.9300000071525574,1.9800000190734863,3.859999895095825,6.25,10.84000015258789
124,123,Wspd,train,42047,1.0,0.7761184626067,42047,4.934736153024523,3.370528422010582,0.9599999785423279,2.25,4.360000133514404,6.75,11.289999961853027
125,124,Wspd,train,42047,1.0,0.8125300695632613,42047,4.669304409653021,3.295140136308648,0.800000011920929,2.0899999141693115,4.070000171661377,6.349999904632568,10.890000343322754
126,125,Wspd,train,42047,1.0,0.8037933908211234,42047,5.0825089794527205,3.4011458139922603,0.9700000286102295,2.3549998998641968,4.460000038146973,6.909999847412109,11.460000038146973
127,126,Wspd,train,42047,1.0,0.7577114481477704,42047,4.727755150247914,3.1805950161264334,1.0099999904632568,2.190000057220459,4.099999904632568,6.400000095367432,10.83700008392331
128,127,Wspd,train,42047,1.0,0.793368359819993,42047,4.789721318115734,3.2947044767807,0.9599999785423279,2.200000047683716,4.21999979019165,6.420000076293945,11.017000389099092
129,128,Wspd,train,42047,1.0,0.7901383415448237,42047,5.005917974361982,3.3570866758362605,0.9900000095367432,2.2899999618530273,4.46999979019165,6.860000133514404,11.239999771118164
130,129,Wspd,train,42047,1.0,0.7964777876755197,42047,5.125616031492161,3.40250859132778,1.0,2.380000114440918,4.599999904632568,7.070000171661377,11.399999618530273
131,130,Wspd,train,42047,1.0,0.8677260302363757,42047,5.020836836069484,3.778505723823019,0.949999988079071,2.25,4.400000095367432,6.829999923706055,11.270000457763672
132,131,Wspd,train,42047,1.0,0.8826156119037162,42047,5.605198124013723,3.742646598139446,0.9900000095367432,2.5197372436523438,5.099999904632568,7.820000171661377,12.460000038146973
133,132,Wspd,train,42047,1.0,0.7455515966060744,42047,4.465638866621277,3.180671148844384,0.949999988079071,1.909999966621399,3.880000114440918,6.119999885559082,10.489999771118164
134,133,Wspd,train,42047,1.0,0.7946529543556259,42047,5.000385907021043,3.4103895972728577,0.9399999976158142,2.130000114440918,4.489999771118164,6.920000076293945,11.350000381469727
1,0,Patv_clean_for_input,train,42047,1.0,122.81299103840993,42047,452.68603507814305,480.26900076799643,1.6200000047683716,44.572059631347656,245.0800018310547,792.0700073242188,1481.1380493164058
2,1,Patv_clean_for_input,train,42047,1.0,116.61506021145111,42047,384.5845343122465,419.7495301738975,0.0,40.119998931884766,202.27000427246094,643.5549926757812,1268.5429565429686
3,2,Patv_clean_for_input,train,42047,1.0,121.54506569937021,42047,456.765735411177,483.673254307638,0.0,45.22015190124512,250.74000549316406,801.52001953125,1473.8580200195306
4,3,Patv_clean_for_input,train,42047,1.0,132.90656665493205,42047,448.4175755880006,474.4161954275075,0.0,47.92999839782715,242.8800048828125,791.2799987792969,1438.7789794921866
5,4,Patv_clean_for_input,train,42047,1.0,125.81047004532402,42047,452.9619483154495,483.42083921365605,0.0,44.380001068115234,244.9499969482422,791.3800048828125,1484.1515136718745
6,5,Patv_clean_for_input,train,42047,1.0,124.7930405125057,42047,475.0559962989819,492.8539843739606,0.0,49.39331817626953,269.45001220703125,841.7900085449219,1497.8509765625
7,6,Patv_clean_for_input,train,42047,1.0,123.45783096364734,42047,444.0834641392975,470.25931464259685,0.0,42.94043159484863,241.8394775390625,768.2699890136719,1448.1940185546869
8,7,Patv_clean_for_input,train,42047,1.0,124.57776659998183,42047,458.54230820105295,483.41236700305654,0.0,48.34000015258789,269.45001220703125,791.4949951171875,1496.1180297851558
9,8,Patv_clean_for_input,train,42047,1.0,126.91040449976958,42047,462.9319570673303,480.87926274320864,0.6899999976158142,46.46022033691406,285.760009765625,802.8350219726562,1483.1879760742186
10,9,Patv_clean_for_input,train,42047,1.0,122.11167939209321,42047,461.38962440301924,482.79663347208634,0.009999999776482582,45.85892105102539,282.3500061035156,792.2950134277344,1489.7449951171873
11,10,Patv_clean_for_input,train,42047,1.0,125.50797699822628,42047,457.08891145010205,471.78570973198424,0.048612309992316347,45.44000053405762,281.44000244140625,787.239990234375,1451.9239624023435
12,11,Patv_clean_for_input,train,42047,1.0,124.50645278656278,42047,459.08887521994484,480.84040037410205,0.07000000029802322,48.439998626708984,282.9200134277344,798.60498046875,1479.4980346679683
13,12,Patv_clean_for_input,train,42047,1.0,126.00498707140201,42047,431.86740213779444,460.7340124634532,0.0,43.31999969482422,226.85000610351562,727.7799987792969,1439.8339599609374
14,13,Patv_clean_for_input,train,42047,1.0,125.83306066278259,42047,444.3184744563121,466.7277151674025,0.0,41.347564697265625,237.17999267578125,751.6449890136719,1456.3090087890616
15,14,Patv_clean_for_input,train,42047,1.0,122.302495004829,42047,436.42035189397967,459.85572304513596,0.0,42.614999771118164,260.3599853515625,716.8000183105469,1440.3790039062499
16,15,Patv_clean_for_input,train,42047,1.0,121.27224781840656,42047,424.93525288265363,447.1335637940898,0.0,45.625,269.5,705.6949768066406,1386.325988769531
17,16,Patv_clean_for_input,train,42047,1.0,125.7046735404496,42047,433.26344543107035,451.92821291358047,0.0,47.2724552154541,239.35000610351562,732.5,1403.8150146484368
18,17,Patv_clean_for_input,train,42047,1.0,114.55739859470809,42047,414.1926953021385,439.34791063875775,0.0,43.72677993774414,242.27423095703125,679.0550231933594,1374.641015625
19,18,Patv_clean_for_input,train,42047,1.0,130.38513682634888,42047,408.9883499509162,431.59937722508187,0.0,47.60499954223633,232.02999877929688,677.3250122070312,1327.0269775390618
20,19,Patv_clean_for_input,train,42047,1.0,123.09986655948033,42047,402.9674608939698,425.0120136564503,0.0,52.75,247.85000610351562,657.4049987792969,1315.6999877929684
21,20,Patv_clean_for_input,train,42047,1.0,127.33525076009602,42047,396.5319190826249,427.2836913584079,0.0,40.45000076293945,222.1999969482422,650.7100219726562,1311.686010742187
22,21,Patv_clean_for_input,train,42047,1.0,133.75275848908908,42047,452.02417676565494,469.7656682640882,0.0,63.14652442932129,257.1400146484375,774.25,1458.1090209960935
23,22,Patv_clean_for_input,train,42047,1.0,130.88327044594195,42047,451.0291004217719,471.36795405737126,0.0,58.14997482299805,248.72000122070312,778.9549865722656,1449.340966796875
24,23,Patv_clean_for_input,train,42047,1.0,126.83281179553664,42047,407.6744351649277,432.10755022304124,0.0,48.82547950744629,225.10000610351562,692.89501953125,1295.7800292968748
25,24,Patv_clean_for_input,train,42047,1.0,129.35978587383923,42047,445.66763024709167,471.72472212271526,0.0,45.266475677490234,242.7100067138672,762.5700073242188,1463.7750244140623
26,25,Patv_clean_for_input,train,42047,1.0,128.54086884871586,42047,458.8245844096583,485.11760862057594,0.0,45.96500015258789,252.32000732421875,799.8900146484375,1487.5150146484373
27,26,Patv_clean_for_input,train,42047,1.0,137.0912340660201,42047,419.9793778238171,453.90964142419324,0.0,36.904998779296875,226.14999389648438,715.010009765625,1398.3829589843745
28,27,Patv_clean_for_input,train,42047,1.0,133.37007777289418,42047,417.04177310492497,451.73164447334375,0.0,34.46500015258789,225.01614379882812,710.52001953125,1381.7680541992183
29,28,Patv_clean_for_input,train,42047,1.0,129.02256612923296,42047,416.4696958519669,452.9912608185579,0.0,36.810001373291016,223.00999450683594,713.1599731445312,1375.3840087890624
30,29,Patv_clean_for_input,train,42047,1.0,123.34129555586297,42047,412.8189706693628,441.6930276141177,0.0,40.26701545715332,252.88021850585938,705.89501953125,1352.6869750976562
31,30,Patv_clean_for_input,train,42047,1.0,128.21615591489157,42047,420.8962052858111,455.4727531429783,0.0,36.88786697387695,226.3300018310547,718.2549743652344,1394.3579833984375
32,31,Patv_clean_for_input,train,42047,1.0,130.2268441998006,42047,425.05028911190095,453.72632169833975,0.0,40.27006149291992,255.65301513671875,713.1449890136719,1408.1270385742184
33,32,Patv_clean_for_input,train,42047,1.0,123.42261660794243,42047,406.4042190177172,440.84496964003955,0.0,38.885000228881836,240.47000122070312,675.9649963378906,1356.02001953125
34,33,Patv_clean_for_input,train,42047,1.0,133.25915303838428,42047,411.1853899814896,447.16752307441834,0.0,35.49408149719238,238.42999267578125,681.6649780273438,1387.7830322265622
35,34,Patv_clean_for_input,train,42047,1.0,129.42751985882447,42047,414.9107157029678,441.645448075543,0.0,42.96999931335449,247.49000549316406,689.2250061035156,1368.442065429686
36,35,Patv_clean_for_input,train,42047,1.0,129.77920902614682,42047,422.3638562760282,450.75431844546273,0.0,37.14999961853027,224.43154907226562,704.2900085449219,1404.3669921875
37,36,Patv_clean_for_input,train,42047,1.0,123.6810821657132,42047,419.84885841651857,453.2534039595176,0.0,38.50634002685547,219.1300048828125,699.375,1423.5890380859366
38,37,Patv_clean_for_input,train,42047,1.0,123.37442291510098,42047,429.1092649547593,455.2761881235645,0.0,44.59000015258789,225.47000122070312,722.510009765625,1411.6590332031249
39,38,Patv_clean_for_input,train,42047,1.0,137.08307710201532,42047,435.3745039294186,450.5526434858642,0.0,46.05500030517578,265.8900146484375,731.9299926757812,1367.3070556640625
40,39,Patv_clean_for_input,train,42047,1.0,127.32333277067843,42047,395.6501149906089,424.612399821587,0.0,45.93722724914551,228.52410888671875,635.5650024414062,1316.7670043945304
41,40,Patv_clean_for_input,train,42047,1.0,126.68517242234692,42047,399.1033639328481,427.1097610776445,0.0,45.65049743652344,229.80099487304688,640.0350036621094,1329.6039794921874
42,41,Patv_clean_for_input,train,42047,1.0,123.98329790038582,42047,394.55766340829985,419.8301798521951,0.0,43.83820152282715,237.16000366210938,626.3550109863281,1308.3960205078122
43,42,Patv_clean_for_input,train,42047,1.0,122.5120046047346,42047,403.4264405619571,428.46718198260476,0.0,48.80500030517578,241.02000427246094,650.7900085449219,1338.8040527343749
44,43,Patv_clean_for_input,train,42047,1.0,132.9308379731389,42047,403.75043898154354,420.0152001224907,0.0,54.2392578125,249.8800048828125,644.3550109863281,1303.8459960937487
45,44,Patv_clean_for_input,train,42047,1.0,130.5761824518204,42047,436.073445320272,448.74707523801334,0.0,60.06500053405762,244.77999877929688,726.2850036621094,1404.5459960937494
