TurbID,node_index,signal,representation,component,causal_window,future_horizon,association_method,association,absolute_association,valid_pair_count,feature_information_end_offset,target_start_offset,target_end_offset,fit_split
51,50,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8561073386541891,0.8561073386541891,31286,0,1,10,train
52,51,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8303311471817202,0.8303311471817202,28834,0,1,10,train
53,52,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8519240111767055,0.8519240111767055,31615,0,1,10,train
54,53,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.849112890213236,0.849112890213236,31625,0,1,10,train
55,54,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.84388161213114,0.84388161213114,30464,0,1,10,train
56,55,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8305364174577028,0.8305364174577028,29228,0,1,10,train
57,56,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8423571374068901,0.8423571374068901,31554,0,1,10,train
58,57,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8582442713930116,0.8582442713930116,33254,0,1,10,train
59,58,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8348680890980462,0.8348680890980462,29773,0,1,10,train
60,59,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8221319687130129,0.8221319687130129,30283,0,1,10,train
61,60,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.821939861882257,0.821939861882257,29571,0,1,10,train
62,61,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8462784006348588,0.8462784006348588,32099,0,1,10,train
63,62,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.843398102143455,0.843398102143455,30620,0,1,10,train
64,63,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8253403082227241,0.8253403082227241,29500,0,1,10,train
65,64,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8236904238294676,0.8236904238294676,30447,0,1,10,train
66,65,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8295598104751963,0.8295598104751963,30846,0,1,10,train
67,66,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8250272450714659,0.8250272450714659,31788,0,1,10,train
68,67,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8312659901223487,0.8312659901223487,31138,0,1,10,train
69,68,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8310492395787445,0.8310492395787445,30359,0,1,10,train
70,69,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8383191872223299,0.8383191872223299,30429,0,1,10,train
71,70,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8554328408741029,0.8554328408741029,33444,0,1,10,train
72,71,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8355258942576782,0.8355258942576782,30139,0,1,10,train
73,72,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8513884334809432,0.8513884334809432,32169,0,1,10,train
74,73,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8453526526318021,0.8453526526318021,30832,0,1,10,train
75,74,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8432388234585245,0.8432388234585245,30334,0,1,10,train
76,75,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8517145978916913,0.8517145978916913,30826,0,1,10,train
77,76,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.845003305853243,0.845003305853243,30374,0,1,10,train
78,77,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8352806845937842,0.8352806845937842,29519,0,1,10,train
79,78,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8363383356266754,0.8363383356266754,29532,0,1,10,train
80,79,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8433243223021434,0.8433243223021434,30646,0,1,10,train
81,80,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8541756864912374,0.8541756864912374,30559,0,1,10,train
82,81,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8423115997664592,0.8423115997664592,29249,0,1,10,train
83,82,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8640375766247254,0.8640375766247254,29885,0,1,10,train
84,83,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8542875800685504,0.8542875800685504,33661,0,1,10,train
85,84,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8440395975433426,0.8440395975433426,29665,0,1,10,train
86,85,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8328480387361641,0.8328480387361641,30880,0,1,10,train
87,86,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8401184523743769,0.8401184523743769,33349,0,1,10,train
88,87,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.81804120468898,0.81804120468898,30032,0,1,10,train
89,88,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8400236205601056,0.8400236205601056,30384,0,1,10,train
90,89,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8211722795350332,0.8211722795350332,30534,0,1,10,train
91,90,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8286594249539845,0.8286594249539845,30502,0,1,10,train
92,91,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8287722627817667,0.8287722627817667,29736,0,1,10,train
93,92,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8306199633816399,0.8306199633816399,28681,0,1,10,train
94,93,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8322876004317722,0.8322876004317722,29830,0,1,10,train
95,94,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8357598697528859,0.8357598697528859,29366,0,1,10,train
96,95,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8303741859312678,0.8303741859312678,27846,0,1,10,train
97,96,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8309599950455506,0.8309599950455506,28696,0,1,10,train
98,97,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.843561275239418,0.843561275239418,31393,0,1,10,train
99,98,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8582212676443078,0.8582212676443078,32676,0,1,10,train
100,99,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8523995755934851,0.8523995755934851,29631,0,1,10,train
101,100,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8330184891857235,0.8330184891857235,30134,0,1,10,train
102,101,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8352005092305983,0.8352005092305983,29209,0,1,10,train
103,102,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8434772511400863,0.8434772511400863,31695,0,1,10,train
104,103,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8263028624984885,0.8263028624984885,29937,0,1,10,train
105,104,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8253513916222003,0.8253513916222003,30446,0,1,10,train
106,105,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8358076529923697,0.8358076529923697,29115,0,1,10,train
107,106,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8310665219363371,0.8310665219363371,31426,0,1,10,train
108,107,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8320433252362994,0.8320433252362994,29264,0,1,10,train
109,108,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8123970160551848,0.8123970160551848,30717,0,1,10,train
110,109,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8248234375860416,0.8248234375860416,30798,0,1,10,train
111,110,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8230283773471704,0.8230283773471704,30578,0,1,10,train
112,111,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8199562726615384,0.8199562726615384,29813,0,1,10,train
113,112,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8246080910423278,0.8246080910423278,30173,0,1,10,train
114,113,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8414310934294,0.8414310934294,29486,0,1,10,train
115,114,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8313654070236667,0.8313654070236667,28252,0,1,10,train
116,115,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8279275070026633,0.8279275070026633,28889,0,1,10,train
117,116,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8295956574834118,0.8295956574834118,29320,0,1,10,train
118,117,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8272746686771314,0.8272746686771314,29613,0,1,10,train
119,118,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8428576204064615,0.8428576204064615,31045,0,1,10,train
120,119,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8318515593150154,0.8318515593150154,30449,0,1,10,train
121,120,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8345896218555211,0.8345896218555211,30785,0,1,10,train
122,121,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8298903688865966,0.8298903688865966,28909,0,1,10,train
123,122,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8169246452533001,0.8169246452533001,28753,0,1,10,train
124,123,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8423418100137523,0.8423418100137523,28940,0,1,10,train
125,124,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8319990822795598,0.8319990822795598,29336,0,1,10,train
126,125,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8213169042688733,0.8213169042688733,29847,0,1,10,train
127,126,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8224919764483358,0.8224919764483358,30350,0,1,10,train
128,127,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8275768810150289,0.8275768810150289,30531,0,1,10,train
129,128,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8179806738714316,0.8179806738714316,31073,0,1,10,train
130,129,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.817951550811057,0.817951550811057,30415,0,1,10,train
131,130,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8254082072112915,0.8254082072112915,30483,0,1,10,train
132,131,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.828815270769752,0.828815270769752,32202,0,1,10,train
133,132,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8072366950606836,0.8072366950606836,28988,0,1,10,train
134,133,Patv_raw,trend_ma6,trend,6.0,10,pearson,0.8292935873677546,0.8292935873677546,31777,0,1,10,train
1,0,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.24065402797760513,0.24065402797760513,28646,0,1,3,train
2,1,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.24307045765068203,0.24307045765068203,28428,0,1,3,train
3,2,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.24652849196803467,0.24652849196803467,28855,0,1,3,train
4,3,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.24612128265582514,0.24612128265582514,28895,0,1,3,train
5,4,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.2325233605033069,0.2325233605033069,30093,0,1,3,train
6,5,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23284091588705075,0.23284091588705075,29236,0,1,3,train
7,6,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22852487924532708,0.22852487924532708,29377,0,1,3,train
8,7,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.2307867023194671,0.2307867023194671,29609,0,1,3,train
9,8,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23630533341160742,0.23630533341160742,28977,0,1,3,train
10,9,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22723960278570504,0.22723960278570504,29362,0,1,3,train
11,10,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.2339625181303638,0.2339625181303638,29194,0,1,3,train
12,11,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22894875721226648,0.22894875721226648,29203,0,1,3,train
13,12,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23359428111311983,0.23359428111311983,29324,0,1,3,train
14,13,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22957959676344664,0.22957959676344664,30071,0,1,3,train
15,14,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.2323363819266527,0.2323363819266527,29042,0,1,3,train
16,15,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.2347613839544404,0.2347613839544404,29012,0,1,3,train
17,16,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.2398675460127711,0.2398675460127711,29284,0,1,3,train
18,17,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22478241519320985,0.22478241519320985,30104,0,1,3,train
19,18,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23467254401128962,0.23467254401128962,29109,0,1,3,train
20,19,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23223109020025634,0.23223109020025634,28554,0,1,3,train
21,20,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.2344717119524714,0.2344717119524714,29344,0,1,3,train
22,21,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.2366784108482819,0.2366784108482819,28001,0,1,3,train
23,22,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.2444811163671245,0.2444811163671245,28704,0,1,3,train
24,23,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.24038370010327997,0.24038370010327997,28986,0,1,3,train
25,24,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.2436325280634869,0.2436325280634869,28808,0,1,3,train
26,25,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.2273938225079504,0.2273938225079504,30522,0,1,3,train
27,26,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.24014362135975903,0.24014362135975903,29495,0,1,3,train
28,27,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22973155826158337,0.22973155826158337,30608,0,1,3,train
29,28,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23652695998970613,0.23652695998970613,29023,0,1,3,train
30,29,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23172917641425544,0.23172917641425544,29573,0,1,3,train
31,30,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.2313933239316654,0.2313933239316654,29657,0,1,3,train
32,31,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.2331173280360467,0.2331173280360467,28653,0,1,3,train
33,32,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23644331555303363,0.23644331555303363,29174,0,1,3,train
34,33,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23514664332216118,0.23514664332216118,28543,0,1,3,train
35,34,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.24361582901224904,0.24361582901224904,28312,0,1,3,train
36,35,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23856007909031102,0.23856007909031102,28999,0,1,3,train
37,36,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23104433205867267,0.23104433205867267,29111,0,1,3,train
38,37,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23449805481136077,0.23449805481136077,29490,0,1,3,train
39,38,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22825736412342598,0.22825736412342598,29004,0,1,3,train
40,39,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23520847627252314,0.23520847627252314,29404,0,1,3,train
41,40,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23746150123278018,0.23746150123278018,27998,0,1,3,train
42,41,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23455213459715077,0.23455213459715077,28816,0,1,3,train
43,42,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22798085789764866,0.22798085789764866,29260,0,1,3,train
44,43,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23224711809230922,0.23224711809230922,28004,0,1,3,train
45,44,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.24536881269233968,0.24536881269233968,28704,0,1,3,train
46,45,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.2459323942468544,0.2459323942468544,28041,0,1,3,train
47,46,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23904135652576275,0.23904135652576275,28294,0,1,3,train
48,47,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23731071368710316,0.23731071368710316,29044,0,1,3,train
49,48,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.2267340637774058,0.2267340637774058,30684,0,1,3,train
50,49,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23342581141246857,0.23342581141246857,28786,0,1,3,train
51,50,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.21754404493798898,0.21754404493798898,29611,0,1,3,train
52,51,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23720998852113648,0.23720998852113648,27178,0,1,3,train
53,52,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.21927679841711586,0.21927679841711586,29880,0,1,3,train
54,53,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22411926787109485,0.22411926787109485,29724,0,1,3,train
55,54,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.2261861341421944,0.2261861341421944,28928,0,1,3,train
56,55,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23655422596842576,0.23655422596842576,27805,0,1,3,train
57,56,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22416574293484423,0.22416574293484423,29977,0,1,3,train
58,57,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.21593242981686017,0.21593242981686017,31588,0,1,3,train
59,58,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23389987642749985,0.23389987642749985,28052,0,1,3,train
60,59,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23883043193169926,0.23883043193169926,28476,0,1,3,train
61,60,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.24539036972345873,0.24539036972345873,27983,0,1,3,train
62,61,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22455221985966756,0.22455221985966756,30397,0,1,3,train
63,62,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22609165585292987,0.22609165585292987,29069,0,1,3,train
64,63,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.24369425868947492,0.24369425868947492,28114,0,1,3,train
65,64,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.2411392765406307,0.2411392765406307,28706,0,1,3,train
66,65,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23444103818420228,0.23444103818420228,29129,0,1,3,train
67,66,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23730534140831994,0.23730534140831994,29948,0,1,3,train
68,67,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.2363454353042988,0.2363454353042988,29619,0,1,3,train
69,68,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.2420096453307537,0.2420096453307537,28764,0,1,3,train
70,69,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23798616519245006,0.23798616519245006,28853,0,1,3,train
71,70,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22213603968435464,0.22213603968435464,31607,0,1,3,train
72,71,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23641447052525125,0.23641447052525125,28484,0,1,3,train
73,72,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22550984787682885,0.22550984787682885,30427,0,1,3,train
74,73,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22989793785040813,0.22989793785040813,29235,0,1,3,train
75,74,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23030126684980678,0.23030126684980678,28587,0,1,3,train
76,75,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22240375918334196,0.22240375918334196,28923,0,1,3,train
77,76,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22780676458620544,0.22780676458620544,28794,0,1,3,train
78,77,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23144511276269011,0.23144511276269011,27883,0,1,3,train
79,78,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23684761135012888,0.23684761135012888,27859,0,1,3,train
80,79,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22650406366202414,0.22650406366202414,28897,0,1,3,train
81,80,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22019917944532016,0.22019917944532016,28875,0,1,3,train
82,81,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.2280065360272478,0.2280065360272478,27474,0,1,3,train
83,82,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.21514919961257398,0.21514919961257398,28177,0,1,3,train
84,83,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.21597171345188057,0.21597171345188057,31712,0,1,3,train
85,84,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22803817369520427,0.22803817369520427,28000,0,1,3,train
86,85,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.2303745003889679,0.2303745003889679,29180,0,1,3,train
87,86,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22024683437788914,0.22024683437788914,31477,0,1,3,train
88,87,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23940224952992897,0.23940224952992897,28328,0,1,3,train
89,88,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22869909893433202,0.22869909893433202,28733,0,1,3,train
90,89,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.24030227901319712,0.24030227901319712,29007,0,1,3,train
91,90,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23370689909698597,0.23370689909698597,28737,0,1,3,train
92,91,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23044747301597193,0.23044747301597193,27816,0,1,3,train
93,92,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23170836493665975,0.23170836493665975,26805,0,1,3,train
94,93,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23678883644056017,0.23678883644056017,28206,0,1,3,train
95,94,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22904428174318495,0.22904428174318495,27423,0,1,3,train
96,95,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23270889481879373,0.23270889481879373,26143,0,1,3,train
97,96,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22616769365867698,0.22616769365867698,26617,0,1,3,train
98,97,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22397829764415897,0.22397829764415897,29617,0,1,3,train
99,98,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.208938359551623,0.208938359551623,30296,0,1,3,train
100,99,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.21476017736932088,0.21476017736932088,27570,0,1,3,train
101,100,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.2291540455029139,0.2291540455029139,28433,0,1,3,train
102,101,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22561313155485693,0.22561313155485693,27265,0,1,3,train
103,102,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22336661666859403,0.22336661666859403,29959,0,1,3,train
104,103,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.2369595885921998,0.2369595885921998,28299,0,1,3,train
105,104,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23709878739403312,0.23709878739403312,28421,0,1,3,train
106,105,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22672599448496575,0.22672599448496575,27684,0,1,3,train
107,106,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.2334872972178419,0.2334872972178419,29611,0,1,3,train
108,107,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22739350279309078,0.22739350279309078,27278,0,1,3,train
109,108,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23257112367756336,0.23257112367756336,29021,0,1,3,train
110,109,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23997678099337452,0.23997678099337452,29017,0,1,3,train
111,110,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23813701090165365,0.23813701090165365,28947,0,1,3,train
112,111,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.2424834599060565,0.2424834599060565,27935,0,1,3,train
113,112,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23552611879568802,0.23552611879568802,28479,0,1,3,train
114,113,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22898370017913824,0.22898370017913824,27747,0,1,3,train
115,114,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.2254511293708594,0.2254511293708594,26121,0,1,3,train
116,115,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23030847233465493,0.23030847233465493,27015,0,1,3,train
117,116,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22963315130882786,0.22963315130882786,27032,0,1,3,train
118,117,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.2325252830346335,0.2325252830346335,27804,0,1,3,train
119,118,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22348954844110275,0.22348954844110275,29403,0,1,3,train
120,119,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23155593507941086,0.23155593507941086,28651,0,1,3,train
121,120,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22763809670788432,0.22763809670788432,28981,0,1,3,train
122,121,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22787103763945415,0.22787103763945415,26832,0,1,3,train
123,122,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.245494792560659,0.245494792560659,27244,0,1,3,train
124,123,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.22085196532694068,0.22085196532694068,26839,0,1,3,train
125,124,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23614187556025973,0.23614187556025973,27629,0,1,3,train
126,125,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23728590613890904,0.23728590613890904,27872,0,1,3,train
127,126,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23863431189245848,0.23863431189245848,28717,0,1,3,train
128,127,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23241918896992733,0.23241918896992733,28892,0,1,3,train
129,128,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23459928609665404,0.23459928609665404,29415,0,1,3,train
130,129,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23812135322012679,0.23812135322012679,28664,0,1,3,train
131,130,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23462577997582168,0.23462577997582168,28984,0,1,3,train
132,131,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.2341588050492266,0.2341588050492266,30320,0,1,3,train
133,132,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.24884366520304185,0.24884366520304185,27468,0,1,3,train
134,133,Patv_raw,local_residual_ma6,local_residual,6.0,3,pearson,0.23377888494752197,0.23377888494752197,29978,0,1,3,train
1,0,Patv_raw,local_residual_ma6,local_residual,6.0,6,pearson,0.22860550445445982,0.22860550445445982,28744,0,1,6,train
2,1,Patv_raw,local_residual_ma6,local_residual,6.0,6,pearson,0.2292906134947148,0.2292906134947148,28548,0,1,6,train
3,2,Patv_raw,local_residual_ma6,local_residual,6.0,6,pearson,0.23197128460850727,0.23197128460850727,28962,0,1,6,train
4,3,Patv_raw,local_residual_ma6,local_residual,6.0,6,pearson,0.23151957651593758,0.23151957651593758,29006,0,1,6,train
5,4,Patv_raw,local_residual_ma6,local_residual,6.0,6,pearson,0.21948857304061864,0.21948857304061864,30188,0,1,6,train
