TurbID,node_index,signal,representation,component,causal_window,fit_split,valid_count,high_frequency_energy_ratio,high_frequency_cutoff_cycles_per_step,acf_decay_length_steps,first_difference_std
59,58,Patv_raw,trend_ma18,trend,18.0,train,34958,0.017445041375259655,0.05555555555555555,38.0,27.51929706598498
60,59,Patv_raw,trend_ma18,trend,18.0,train,35431,0.016932907775543127,0.05555555555555555,38.0,26.897518675529458
61,60,Patv_raw,trend_ma18,trend,18.0,train,34605,0.017308293167211077,0.05555555555555555,36.0,28.28756958290613
62,61,Patv_raw,trend_ma18,trend,18.0,train,36025,0.011741698339320846,0.05555555555555555,43.0,25.618490537974296
63,62,Patv_raw,trend_ma18,trend,18.0,train,35642,0.015436593135448935,0.05555555555555555,41.0,26.988086800049604
64,63,Patv_raw,trend_ma18,trend,18.0,train,34338,0.017588866744789922,0.05555555555555555,37.0,26.89770548506119
65,64,Patv_raw,trend_ma18,trend,18.0,train,35451,0.015211991962331002,0.05555555555555555,37.0,26.86808196758093
66,65,Patv_raw,trend_ma18,trend,18.0,train,35980,0.015394312145176912,0.05555555555555555,38.0,27.110850940927854
67,66,Patv_raw,trend_ma18,trend,18.0,train,36425,0.013556229995668726,0.05555555555555555,39.0,26.345813263663892
68,67,Patv_raw,trend_ma18,trend,18.0,train,35871,0.015090250374124306,0.05555555555555555,39.0,26.73417237210076
69,68,Patv_raw,trend_ma18,trend,18.0,train,35422,0.01717406264180523,0.05555555555555555,37.0,28.279008453729414
70,69,Patv_raw,trend_ma18,trend,18.0,train,35602,0.017293531996335213,0.05555555555555555,37.0,28.14617415896292
71,70,Patv_raw,trend_ma18,trend,18.0,train,36965,0.010288082757688485,0.05555555555555555,40.0,27.68842005893599
72,71,Patv_raw,trend_ma18,trend,18.0,train,35637,0.01707230848423389,0.05555555555555555,38.0,27.269895713136986
73,72,Patv_raw,trend_ma18,trend,18.0,train,36711,0.012728175631949942,0.05555555555555555,41.0,26.09953515279433
74,73,Patv_raw,trend_ma18,trend,18.0,train,35781,0.014858575347427043,0.05555555555555555,41.0,27.203257751681466
75,74,Patv_raw,trend_ma18,trend,18.0,train,35313,0.01584700048497262,0.05555555555555555,38.0,27.681340182928604
76,75,Patv_raw,trend_ma18,trend,18.0,train,35626,0.012893349100288642,0.05555555555555555,41.0,24.174332275976965
77,76,Patv_raw,trend_ma18,trend,18.0,train,35460,0.015795247574939365,0.05555555555555555,39.0,25.700812315016226
78,77,Patv_raw,trend_ma18,trend,18.0,train,34783,0.017754033235994816,0.05555555555555555,38.0,25.86835337731662
79,78,Patv_raw,trend_ma18,trend,18.0,train,34966,0.016992659083216413,0.05555555555555555,38.0,27.255006623498524
80,79,Patv_raw,trend_ma18,trend,18.0,train,35552,0.014714781128014592,0.05555555555555555,40.0,26.383519448005355
81,80,Patv_raw,trend_ma18,trend,18.0,train,35440,0.014174924162686287,0.05555555555555555,41.0,26.33133810531576
82,81,Patv_raw,trend_ma18,trend,18.0,train,34658,0.016355967716286557,0.05555555555555555,40.0,25.7924149706445
83,82,Patv_raw,trend_ma18,trend,18.0,train,34922,0.0150527628704248,0.05555555555555555,43.0,27.73584044812761
84,83,Patv_raw,trend_ma18,trend,18.0,train,37169,0.010093023027441804,0.05555555555555555,42.0,25.229223180617662
85,84,Patv_raw,trend_ma18,trend,18.0,train,34810,0.01568323294726213,0.05555555555555555,41.0,25.42998019051144
86,85,Patv_raw,trend_ma18,trend,18.0,train,35560,0.01379595064147812,0.05555555555555555,39.0,24.604803410141137
87,86,Patv_raw,trend_ma18,trend,18.0,train,36729,0.010577391468177533,0.05555555555555555,39.0,25.385781663594077
88,87,Patv_raw,trend_ma18,trend,18.0,train,34975,0.016914711491306914,0.05555555555555555,37.0,26.79389195832757
89,88,Patv_raw,trend_ma18,trend,18.0,train,35330,0.014925708349728345,0.05555555555555555,40.0,26.148541400437985
90,89,Patv_raw,trend_ma18,trend,18.0,train,35403,0.016053166313905933,0.05555555555555555,37.0,26.132998497339965
91,90,Patv_raw,trend_ma18,trend,18.0,train,35701,0.015682391695787955,0.05555555555555555,37.0,26.415151852548256
92,91,Patv_raw,trend_ma18,trend,18.0,train,35279,0.016285585922481086,0.05555555555555555,36.0,23.459019077569412
93,92,Patv_raw,trend_ma18,trend,18.0,train,34425,0.01765651762083767,0.05555555555555555,39.0,23.386350343300734
94,93,Patv_raw,trend_ma18,trend,18.0,train,35145,0.019656366382275362,0.05555555555555555,39.0,24.77229077254407
95,94,Patv_raw,trend_ma18,trend,18.0,train,35035,0.018063296684649018,0.05555555555555555,37.0,27.238850571981313
96,95,Patv_raw,trend_ma18,trend,18.0,train,33366,0.017495187177566363,0.05555555555555555,38.0,24.013067053620023
97,96,Patv_raw,trend_ma18,trend,18.0,train,34153,0.016206416294777037,0.05555555555555555,37.0,23.464071583737944
98,97,Patv_raw,trend_ma18,trend,18.0,train,36026,0.013228353795096336,0.05555555555555555,39.0,25.38042684704028
99,98,Patv_raw,trend_ma18,trend,18.0,train,36793,0.01001216316295259,0.05555555555555555,41.0,22.814293456914893
100,99,Patv_raw,trend_ma18,trend,18.0,train,34967,0.013631963636293617,0.05555555555555555,42.0,22.545823010568114
101,100,Patv_raw,trend_ma18,trend,18.0,train,35394,0.016668650959300653,0.05555555555555555,38.0,25.470328303290863
102,101,Patv_raw,trend_ma18,trend,18.0,train,34759,0.016558427697962327,0.05555555555555555,39.0,25.939614526100918
103,102,Patv_raw,trend_ma18,trend,18.0,train,36231,0.013224116885547883,0.05555555555555555,39.0,25.647344277604187
104,103,Patv_raw,trend_ma18,trend,18.0,train,35123,0.016871347237365338,0.05555555555555555,37.0,26.23623553499338
105,104,Patv_raw,trend_ma18,trend,18.0,train,35649,0.015644052769440323,0.05555555555555555,37.0,26.093590592395984
106,105,Patv_raw,trend_ma18,trend,18.0,train,34161,0.017592546602761133,0.05555555555555555,38.0,25.819111943611002
107,106,Patv_raw,trend_ma18,trend,18.0,train,35910,0.014090216674272583,0.05555555555555555,37.0,26.34741208748224
108,107,Patv_raw,trend_ma18,trend,18.0,train,34203,0.014828004622244918,0.05555555555555555,37.0,26.58196878241231
109,108,Patv_raw,trend_ma18,trend,18.0,train,35672,0.016096117013411293,0.05555555555555555,35.0,25.75430632972659
110,109,Patv_raw,trend_ma18,trend,18.0,train,35849,0.015198827521621895,0.05555555555555555,36.0,27.066579490687207
111,110,Patv_raw,trend_ma18,trend,18.0,train,35512,0.015230718866821192,0.05555555555555555,37.0,25.814002939278808
112,111,Patv_raw,trend_ma18,trend,18.0,train,35270,0.01784728426459929,0.05555555555555555,37.0,27.006886260298483
113,112,Patv_raw,trend_ma18,trend,18.0,train,35439,0.01701876262797039,0.05555555555555555,35.0,25.889963049500032
114,113,Patv_raw,trend_ma18,trend,18.0,train,34802,0.016498605283847924,0.05555555555555555,38.0,26.671763217159068
115,114,Patv_raw,trend_ma18,trend,18.0,train,34411,0.016948861428855117,0.05555555555555555,38.0,22.841286698255455
116,115,Patv_raw,trend_ma18,trend,18.0,train,34421,0.016222929213455476,0.05555555555555555,35.0,24.647135006300665
117,116,Patv_raw,trend_ma18,trend,18.0,train,35116,0.017804021066086,0.05555555555555555,37.0,24.380320296819846
118,117,Patv_raw,trend_ma18,trend,18.0,train,34874,0.01688800859045475,0.05555555555555555,36.0,27.902810909837424
119,118,Patv_raw,trend_ma18,trend,18.0,train,35669,0.013771163002230255,0.05555555555555555,39.0,25.63234218004515
120,119,Patv_raw,trend_ma18,trend,18.0,train,35548,0.0149959327140243,0.05555555555555555,37.0,24.870637489770257
121,120,Patv_raw,trend_ma18,trend,18.0,train,35725,0.01434300431006902,0.05555555555555555,39.0,25.929920375535072
122,121,Patv_raw,trend_ma18,trend,18.0,train,34754,0.018280902492383854,0.05555555555555555,37.0,24.905031238031317
123,122,Patv_raw,trend_ma18,trend,18.0,train,33972,0.018590023417745807,0.05555555555555555,34.0,27.742738431028602
124,123,Patv_raw,trend_ma18,trend,18.0,train,34784,0.017052708358984852,0.05555555555555555,39.0,23.57113190730868
125,124,Patv_raw,trend_ma18,trend,18.0,train,34483,0.015897421031089865,0.05555555555555555,39.0,26.947098392466945
126,125,Patv_raw,trend_ma18,trend,18.0,train,35150,0.017228915622550574,0.05555555555555555,35.0,26.91671692268511
127,126,Patv_raw,trend_ma18,trend,18.0,train,35400,0.016338382103796636,0.05555555555555555,35.0,27.14049274170923
128,127,Patv_raw,trend_ma18,trend,18.0,train,35388,0.01486625158869936,0.05555555555555555,35.0,25.852166464526732
129,128,Patv_raw,trend_ma18,trend,18.0,train,35697,0.014868660994532747,0.05555555555555555,36.0,26.624837253158674
130,129,Patv_raw,trend_ma18,trend,18.0,train,35484,0.01660985131746594,0.05555555555555555,35.0,26.427488608196263
131,130,Patv_raw,trend_ma18,trend,18.0,train,35433,0.015420111195713522,0.05555555555555555,35.0,26.03971401477365
132,131,Patv_raw,trend_ma18,trend,18.0,train,36783,0.013097386691224563,0.05555555555555555,37.0,25.716613370410844
133,132,Patv_raw,trend_ma18,trend,18.0,train,34216,0.01878866382778805,0.05555555555555555,33.0,29.124125794799827
134,133,Patv_raw,trend_ma18,trend,18.0,train,36452,0.01356490921072163,0.05555555555555555,38.0,26.977362418616387
1,0,Patv_raw,local_residual_ma18,local_residual,18.0,train,29137,0.26855782913264686,0.05555555555555555,6.0,134.4279645853812
2,1,Patv_raw,local_residual_ma18,local_residual,18.0,train,28959,0.27909173813124555,0.05555555555555555,6.0,125.22547511911738
3,2,Patv_raw,local_residual_ma18,local_residual,18.0,train,29335,0.26585844418653487,0.05555555555555555,6.0,133.41923597120274
4,3,Patv_raw,local_residual_ma18,local_residual,18.0,train,29396,0.2833726789104031,0.05555555555555555,6.0,141.15262391094072
5,4,Patv_raw,local_residual_ma18,local_residual,18.0,train,30536,0.26597754641881716,0.05555555555555555,6.0,131.43589075555278
6,5,Patv_raw,local_residual_ma18,local_residual,18.0,train,29735,0.2618627331587256,0.05555555555555555,6.0,134.24840133915987
7,6,Patv_raw,local_residual_ma18,local_residual,18.0,train,29936,0.266410360690176,0.05555555555555555,6.0,130.26664301985852
8,7,Patv_raw,local_residual_ma18,local_residual,18.0,train,30104,0.26302021435423045,0.05555555555555555,6.0,134.69063518442923
9,8,Patv_raw,local_residual_ma18,local_residual,18.0,train,29481,0.27052849999027745,0.05555555555555555,6.0,136.6904660123322
10,9,Patv_raw,local_residual_ma18,local_residual,18.0,train,29851,0.26791188221518925,0.05555555555555555,6.0,133.39948893550414
11,10,Patv_raw,local_residual_ma18,local_residual,18.0,train,29700,0.27714651219707065,0.05555555555555555,6.0,135.58263329277952
12,11,Patv_raw,local_residual_ma18,local_residual,18.0,train,29677,0.2701870395678629,0.05555555555555555,6.0,135.38317768121215
13,12,Patv_raw,local_residual_ma18,local_residual,18.0,train,29800,0.2854783748714889,0.05555555555555555,6.0,139.77433716536586
14,13,Patv_raw,local_residual_ma18,local_residual,18.0,train,30542,0.2823588581868342,0.05555555555555555,6.0,133.55656540097502
15,14,Patv_raw,local_residual_ma18,local_residual,18.0,train,29559,0.280493698874232,0.05555555555555555,6.0,133.46958973521336
16,15,Patv_raw,local_residual_ma18,local_residual,18.0,train,29481,0.27038448166638535,0.05555555555555555,6.0,127.72853886173579
17,16,Patv_raw,local_residual_ma18,local_residual,18.0,train,29777,0.27729994307666306,0.05555555555555555,6.0,133.6469359811105
18,17,Patv_raw,local_residual_ma18,local_residual,18.0,train,30543,0.2589187115426998,0.05555555555555555,6.0,124.69735869907986
19,18,Patv_raw,local_residual_ma18,local_residual,18.0,train,29621,0.29682624290917736,0.05555555555555555,6.0,139.84768126314938
20,19,Patv_raw,local_residual_ma18,local_residual,18.0,train,29033,0.27990942262287183,0.05555555555555555,6.0,131.20601200747643
21,20,Patv_raw,local_residual_ma18,local_residual,18.0,train,29841,0.2840231596335513,0.05555555555555555,6.0,133.43107817359495
22,21,Patv_raw,local_residual_ma18,local_residual,18.0,train,28467,0.2846327340126739,0.05555555555555555,6.0,142.3643369419331
23,22,Patv_raw,local_residual_ma18,local_residual,18.0,train,29195,0.27923598501396213,0.05555555555555555,6.0,140.53167535473162
24,23,Patv_raw,local_residual_ma18,local_residual,18.0,train,29488,0.29075440668204444,0.05555555555555555,6.0,135.609171440063
25,24,Patv_raw,local_residual_ma18,local_residual,18.0,train,29298,0.2805866617841213,0.05555555555555555,6.0,140.85051617232057
26,25,Patv_raw,local_residual_ma18,local_residual,18.0,train,30943,0.27113716922932113,0.05555555555555555,6.0,136.90035959099055
27,26,Patv_raw,local_residual_ma18,local_residual,18.0,train,30017,0.29876582609706465,0.05555555555555555,6.0,144.2782786792293
28,27,Patv_raw,local_residual_ma18,local_residual,18.0,train,31069,0.2951743506075343,0.05555555555555555,6.0,141.6706705504347
29,28,Patv_raw,local_residual_ma18,local_residual,18.0,train,29534,0.28376676945208734,0.05555555555555555,6.0,139.4835620318344
30,29,Patv_raw,local_residual_ma18,local_residual,18.0,train,30073,0.2858385059189424,0.05555555555555555,6.0,134.67602345484758
31,30,Patv_raw,local_residual_ma18,local_residual,18.0,train,30171,0.28761209484604816,0.05555555555555555,6.0,139.88590112416952
32,31,Patv_raw,local_residual_ma18,local_residual,18.0,train,29140,0.2960656434208,0.05555555555555555,6.0,143.3410726467167
33,32,Patv_raw,local_residual_ma18,local_residual,18.0,train,29659,0.28403883809242225,0.05555555555555555,6.0,134.13043068838417
34,33,Patv_raw,local_residual_ma18,local_residual,18.0,train,29059,0.3023270102655532,0.05555555555555555,6.0,142.60608970574398
35,34,Patv_raw,local_residual_ma18,local_residual,18.0,train,28819,0.2986074800521049,0.05555555555555555,6.0,139.42293955175873
36,35,Patv_raw,local_residual_ma18,local_residual,18.0,train,29510,0.2959846720881185,0.05555555555555555,6.0,139.8758488624303
37,36,Patv_raw,local_residual_ma18,local_residual,18.0,train,29533,0.2782970347158507,0.05555555555555555,6.0,132.497349741097
38,37,Patv_raw,local_residual_ma18,local_residual,18.0,train,30005,0.2836810025282757,0.05555555555555555,6.0,133.7912248937559
39,38,Patv_raw,local_residual_ma18,local_residual,18.0,train,29545,0.30667881777415523,0.05555555555555555,6.0,143.7223120187866
40,39,Patv_raw,local_residual_ma18,local_residual,18.0,train,29947,0.277291664521288,0.05555555555555555,6.0,135.87181159986832
41,40,Patv_raw,local_residual_ma18,local_residual,18.0,train,28512,0.2813025520324793,0.05555555555555555,6.0,136.08224170680163
42,41,Patv_raw,local_residual_ma18,local_residual,18.0,train,29301,0.2867692675129287,0.05555555555555555,6.0,134.9164432961287
43,42,Patv_raw,local_residual_ma18,local_residual,18.0,train,29753,0.27954603629360925,0.05555555555555555,6.0,130.71427423611365
44,43,Patv_raw,local_residual_ma18,local_residual,18.0,train,28396,0.3090007282733634,0.05555555555555555,6.0,146.17578663201232
45,44,Patv_raw,local_residual_ma18,local_residual,18.0,train,29212,0.2868503806878926,0.05555555555555555,6.0,139.28706130001146
46,45,Patv_raw,local_residual_ma18,local_residual,18.0,train,28542,0.2816168176989429,0.05555555555555555,6.0,133.51002334409537
47,46,Patv_raw,local_residual_ma18,local_residual,18.0,train,28798,0.2873755697994228,0.05555555555555555,6.0,139.0015196745422
48,47,Patv_raw,local_residual_ma18,local_residual,18.0,train,29555,0.28167429400734983,0.05555555555555555,6.0,134.31313281623628
49,48,Patv_raw,local_residual_ma18,local_residual,18.0,train,31101,0.2768544898105014,0.05555555555555555,6.0,134.17518769031477
50,49,Patv_raw,local_residual_ma18,local_residual,18.0,train,29291,0.2864664009541527,0.05555555555555555,6.0,138.12425857052048
51,50,Patv_raw,local_residual_ma18,local_residual,18.0,train,30083,0.27802152879458464,0.05555555555555555,6.0,129.65057178173052
52,51,Patv_raw,local_residual_ma18,local_residual,18.0,train,27691,0.28616542623647334,0.05555555555555555,6.0,139.73668721348034
53,52,Patv_raw,local_residual_ma18,local_residual,18.0,train,30346,0.2857036993176409,0.05555555555555555,6.0,130.431050067608
54,53,Patv_raw,local_residual_ma18,local_residual,18.0,train,30243,0.28599251328936115,0.05555555555555555,6.0,132.16473882188384
55,54,Patv_raw,local_residual_ma18,local_residual,18.0,train,29423,0.2842618321387926,0.05555555555555555,6.0,133.65680460205604
56,55,Patv_raw,local_residual_ma18,local_residual,18.0,train,28283,0.29567655229014134,0.05555555555555555,6.0,137.73606948342305
57,56,Patv_raw,local_residual_ma18,local_residual,18.0,train,30441,0.2891945910653509,0.05555555555555555,6.0,134.67590974921077
58,57,Patv_raw,local_residual_ma18,local_residual,18.0,train,31990,0.2801599123246869,0.05555555555555555,6.0,134.98861437727578
59,58,Patv_raw,local_residual_ma18,local_residual,18.0,train,28560,0.3039904314335388,0.05555555555555555,6.0,136.36562592079952
60,59,Patv_raw,local_residual_ma18,local_residual,18.0,train,29008,0.29911689355650206,0.05555555555555555,6.0,139.00168350093531
61,60,Patv_raw,local_residual_ma18,local_residual,18.0,train,28492,0.2977242526502338,0.05555555555555555,6.0,139.80686709680407
62,61,Patv_raw,local_residual_ma18,local_residual,18.0,train,30820,0.27961661909780344,0.05555555555555555,6.0,129.8723785385832
63,62,Patv_raw,local_residual_ma18,local_residual,18.0,train,29572,0.2808948597964431,0.05555555555555555,6.0,133.84900483647112
64,63,Patv_raw,local_residual_ma18,local_residual,18.0,train,28577,0.283268881656915,0.05555555555555555,6.0,130.80560513740423
65,64,Patv_raw,local_residual_ma18,local_residual,18.0,train,29216,0.2937053421371421,0.05555555555555555,6.0,134.58652993662196
66,65,Patv_raw,local_residual_ma18,local_residual,18.0,train,29658,0.2841421895467592,0.05555555555555555,6.0,134.14668368547737
67,66,Patv_raw,local_residual_ma18,local_residual,18.0,train,30453,0.28083106545957404,0.05555555555555555,6.0,130.3484758751423
68,67,Patv_raw,local_residual_ma18,local_residual,18.0,train,30091,0.28257040665567573,0.05555555555555555,6.0,129.3679281285419
69,68,Patv_raw,local_residual_ma18,local_residual,18.0,train,29268,0.2699513471570388,0.05555555555555555,6.0,132.4465746762063
70,69,Patv_raw,local_residual_ma18,local_residual,18.0,train,29360,0.2736334186773593,0.05555555555555555,6.0,132.15555821067758
71,70,Patv_raw,local_residual_ma18,local_residual,18.0,train,32019,0.27308977529216727,0.05555555555555555,6.0,132.55134174534874
72,71,Patv_raw,local_residual_ma18,local_residual,18.0,train,29021,0.2833440640080396,0.05555555555555555,6.0,136.02994410067248
73,72,Patv_raw,local_residual_ma18,local_residual,18.0,train,30895,0.2662077650031139,0.05555555555555555,6.0,127.20077159784566
74,73,Patv_raw,local_residual_ma18,local_residual,18.0,train,29713,0.27834591706708467,0.05555555555555555,6.0,132.99458277664237
75,74,Patv_raw,local_residual_ma18,local_residual,18.0,train,29099,0.2835537251845527,0.05555555555555555,6.0,134.23181011945243
76,75,Patv_raw,local_residual_ma18,local_residual,18.0,train,29453,0.27918824128804,0.05555555555555555,6.0,121.56584306751385
77,76,Patv_raw,local_residual_ma18,local_residual,18.0,train,29305,0.2766748683165418,0.05555555555555555,6.0,127.0348348970529
78,77,Patv_raw,local_residual_ma18,local_residual,18.0,train,28411,0.2955205306839051,0.05555555555555555,6.0,129.40076132840628
79,78,Patv_raw,local_residual_ma18,local_residual,18.0,train,28399,0.2946894928217837,0.05555555555555555,6.0,130.00225247708875
80,79,Patv_raw,local_residual_ma18,local_residual,18.0,train,29395,0.2865855665678161,0.05555555555555555,6.0,130.0270759352497
81,80,Patv_raw,local_residual_ma18,local_residual,18.0,train,29368,0.28684185722421673,0.05555555555555555,6.0,126.83937227365352
82,81,Patv_raw,local_residual_ma18,local_residual,18.0,train,28024,0.2941263180336759,0.05555555555555555,6.0,130.25941477226394
83,82,Patv_raw,local_residual_ma18,local_residual,18.0,train,28687,0.28117253264606634,0.05555555555555555,6.0,133.8127723508322
84,83,Patv_raw,local_residual_ma18,local_residual,18.0,train,32127,0.2854541360829533,0.05555555555555555,6.0,126.99723002403637
85,84,Patv_raw,local_residual_ma18,local_residual,18.0,train,28514,0.2867745787706792,0.05555555555555555,6.0,125.62437251159089
86,85,Patv_raw,local_residual_ma18,local_residual,18.0,train,29675,0.290157631169196,0.05555555555555555,6.0,130.97448772287217
87,86,Patv_raw,local_residual_ma18,local_residual,18.0,train,31877,0.2970581044608988,0.05555555555555555,6.0,127.39164594646685
88,87,Patv_raw,local_residual_ma18,local_residual,18.0,train,28834,0.3171659671790974,0.05555555555555555,6.0,145.62345232606427
89,88,Patv_raw,local_residual_ma18,local_residual,18.0,train,29227,0.2845178554709595,0.05555555555555555,6.0,127.27959726268675
90,89,Patv_raw,local_residual_ma18,local_residual,18.0,train,29488,0.27744959101475414,0.05555555555555555,6.0,130.84132650040812
91,90,Patv_raw,local_residual_ma18,local_residual,18.0,train,29272,0.28728304124181314,0.05555555555555555,6.0,131.3735907823154
92,91,Patv_raw,local_residual_ma18,local_residual,18.0,train,28380,0.2993326719448003,0.05555555555555555,6.0,121.65070556793296
93,92,Patv_raw,local_residual_ma18,local_residual,18.0,train,27380,0.29395297019824995,0.05555555555555555,6.0,117.99986086074496
94,93,Patv_raw,local_residual_ma18,local_residual,18.0,train,28730,0.2878809116772415,0.05555555555555555,6.0,111.9498266803418
95,94,Patv_raw,local_residual_ma18,local_residual,18.0,train,28019,0.29204626071501943,0.05555555555555555,6.0,133.0120913201502
96,95,Patv_raw,local_residual_ma18,local_residual,18.0,train,26682,0.29518105594721616,0.05555555555555555,6.0,122.9064830358094
97,96,Patv_raw,local_residual_ma18,local_residual,18.0,train,27208,0.301958134879851,0.05555555555555555,6.0,118.17091511443176
98,97,Patv_raw,local_residual_ma18,local_residual,18.0,train,30107,0.2864773199044267,0.05555555555555555,6.0,126.26324326312195
99,98,Patv_raw,local_residual_ma18,local_residual,18.0,train,30803,0.2863006789886904,0.05555555555555555,6.0,112.98906847756591
100,99,Patv_raw,local_residual_ma18,local_residual,18.0,train,28128,0.2917452599935888,0.05555555555555555,6.0,115.54353938998378
101,100,Patv_raw,local_residual_ma18,local_residual,18.0,train,28966,0.2954230586683222,0.05555555555555555,6.0,132.39393367080993
102,101,Patv_raw,local_residual_ma18,local_residual,18.0,train,27847,0.3033173001533042,0.05555555555555555,6.0,130.97140584373201
103,102,Patv_raw,local_residual_ma18,local_residual,18.0,train,30432,0.2932118476142124,0.05555555555555555,6.0,128.4800563822816
104,103,Patv_raw,local_residual_ma18,local_residual,18.0,train,28811,0.2944423182278244,0.05555555555555555,6.0,133.37363990924683
105,104,Patv_raw,local_residual_ma18,local_residual,18.0,train,29004,0.29727318718833223,0.05555555555555555,6.0,137.07575297222692
106,105,Patv_raw,local_residual_ma18,local_residual,18.0,train,28170,0.29107848384130575,0.05555555555555555,6.0,131.72783780394178
107,106,Patv_raw,local_residual_ma18,local_residual,18.0,train,30096,0.2900523681612996,0.05555555555555555,6.0,129.45301429560277
108,107,Patv_raw,local_residual_ma18,local_residual,18.0,train,27816,0.3062609876793832,0.05555555555555555,6.0,136.01283608594568
109,108,Patv_raw,local_residual_ma18,local_residual,18.0,train,29527,0.3048101371369614,0.05555555555555555,6.0,145.39764413908432
110,109,Patv_raw,local_residual_ma18,local_residual,18.0,train,29542,0.2875803045237526,0.05555555555555555,6.0,131.95747103127724
111,110,Patv_raw,local_residual_ma18,local_residual,18.0,train,29449,0.3052984562391141,0.05555555555555555,6.0,135.108831949921
112,111,Patv_raw,local_residual_ma18,local_residual,18.0,train,28507,0.30712197463503116,0.05555555555555555,6.0,131.39949559706525
113,112,Patv_raw,local_residual_ma18,local_residual,18.0,train,29010,0.28926407584957897,0.05555555555555555,6.0,129.6261747725981
114,113,Patv_raw,local_residual_ma18,local_residual,18.0,train,28280,0.27823598050359993,0.05555555555555555,6.0,132.42243380996268
115,114,Patv_raw,local_residual_ma18,local_residual,18.0,train,26760,0.29544765450158805,0.05555555555555555,6.0,119.37277704057986
116,115,Patv_raw,local_residual_ma18,local_residual,18.0,train,27587,0.29615756203440685,0.05555555555555555,6.0,124.02079785606709
117,116,Patv_raw,local_residual_ma18,local_residual,18.0,train,27684,0.301537232029218,0.05555555555555555,6.0,124.95125341900058
118,117,Patv_raw,local_residual_ma18,local_residual,18.0,train,28352,0.3004694536078258,0.05555555555555555,6.0,141.13244765774277
119,118,Patv_raw,local_residual_ma18,local_residual,18.0,train,29879,0.286342946117191,0.05555555555555555,6.0,131.8584912549782
120,119,Patv_raw,local_residual_ma18,local_residual,18.0,train,29177,0.29394439857864324,0.05555555555555555,6.0,127.41753578901933
121,120,Patv_raw,local_residual_ma18,local_residual,18.0,train,29494,0.29242866132955564,0.05555555555555555,6.0,131.550191379614
122,121,Patv_raw,local_residual_ma18,local_residual,18.0,train,27445,0.3087129334051464,0.05555555555555555,6.0,128.38520510822482
123,122,Patv_raw,local_residual_ma18,local_residual,18.0,train,27744,0.29718001818786666,0.05555555555555555,6.0,140.4589976606366
124,123,Patv_raw,local_residual_ma18,local_residual,18.0,train,27455,0.29444376296833213,0.05555555555555555,6.0,118.86548441262266
125,124,Patv_raw,local_residual_ma18,local_residual,18.0,train,28149,0.29052866540013433,0.05555555555555555,6.0,132.2282454398384
126,125,Patv_raw,local_residual_ma18,local_residual,18.0,train,28447,0.29998942154935065,0.05555555555555555,6.0,133.3733707869215
127,126,Patv_raw,local_residual_ma18,local_residual,18.0,train,29221,0.28738327554747206,0.05555555555555555,6.0,134.50749107956204
128,127,Patv_raw,local_residual_ma18,local_residual,18.0,train,29371,0.28460964863143634,0.05555555555555555,6.0,128.7739216022984
129,128,Patv_raw,local_residual_ma18,local_residual,18.0,train,29885,0.29080521988348673,0.05555555555555555,6.0,136.1512197629228
130,129,Patv_raw,local_residual_ma18,local_residual,18.0,train,29185,0.28768922948485337,0.05555555555555555,6.0,134.50814991415743
131,130,Patv_raw,local_residual_ma18,local_residual,18.0,train,29465,0.27877651940288256,0.05555555555555555,6.0,132.7790127542683
132,131,Patv_raw,local_residual_ma18,local_residual,18.0,train,30826,0.28579456232149963,0.05555555555555555,6.0,135.31900778887157
133,132,Patv_raw,local_residual_ma18,local_residual,18.0,train,27968,0.3077707586827987,0.05555555555555555,6.0,140.3710702492432
134,133,Patv_raw,local_residual_ma18,local_residual,18.0,train,30469,0.3057906382279511,0.05555555555555555,6.0,139.40539022586347
1,0,Patv_raw,trend_ma36,trend,36.0,train,37648,0.007918924048339247,0.05555555555555555,52.0,18.468011330943483
2,1,Patv_raw,trend_ma36,trend,36.0,train,37853,0.007283262634469701,0.05555555555555555,52.0,16.418956753246263
3,2,Patv_raw,trend_ma36,trend,36.0,train,37676,0.00788197101152836,0.05555555555555555,51.0,18.444433265286932
4,3,Patv_raw,trend_ma36,trend,36.0,train,37868,0.006907412977016652,0.05555555555555555,51.0,19.042479787047608
5,4,Patv_raw,trend_ma36,trend,36.0,train,38138,0.005768535792824357,0.05555555555555555,52.0,18.61242496563011
6,5,Patv_raw,trend_ma36,trend,36.0,train,38021,0.006465692804521134,0.05555555555555555,51.0,18.414469484218966
7,6,Patv_raw,trend_ma36,trend,36.0,train,38490,0.0054591396441829275,0.05555555555555555,54.0,17.06266823178484
8,7,Patv_raw,trend_ma36,trend,36.0,train,38211,0.0064038567433812145,0.05555555555555555,53.0,18.263452362420118
9,8,Patv_raw,trend_ma36,trend,36.0,train,38011,0.007635676775257335,0.05555555555555555,50.0,19.896581417000935
10,9,Patv_raw,trend_ma36,trend,36.0,train,38063,0.0067693771116928295,0.05555555555555555,54.0,17.805216466074818
11,10,Patv_raw,trend_ma36,trend,36.0,train,37962,0.007473036510822157,0.05555555555555555,51.0,18.922079815904016
12,11,Patv_raw,trend_ma36,trend,36.0,train,37959,0.0074522188553170065,0.05555555555555555,52.0,17.796027289455743
13,12,Patv_raw,trend_ma36,trend,36.0,train,38012,0.00679375963601075,0.05555555555555555,50.0,17.443103317964145
