graph,source_TurbID,target_TurbID,source_node_index,target_node_index,weight,edge_length,delta_wspd_cosine,ma36_patv_correlation,fit_split
Micro,75,76,74,75,0.2087768316268921,476.3767336620417,0.7586292445795962,0.9545954958102293,train
Micro,75,77,74,76,0.13832589983940125,948.3920069339465,-0.06143153876921172,0.9499992039241242,train
Micro,75,94,74,93,0.1945355385541916,1016.7017115402,0.6587824263774484,0.957428658961206,train
Micro,75,95,74,94,0.055987510830163956,1026.1056376362885,0.6456834161363556,0.939433976444089,train
Micro,76,74,75,73,0.19646745920181274,954.1205011065445,0.6433909388776176,0.9591832082038523,train
Micro,76,75,75,74,0.21164926886558533,476.3767336620417,0.7586292445795962,0.9545954958102293,train
Micro,76,77,75,76,0.14294512569904327,472.7903257042521,-0.10381130312197023,0.9443858576728441,train
Micro,76,78,75,77,0.13813519477844238,957.5042013829226,0.5962231905664332,0.9560924465324917,train
Micro,76,95,75,94,0.1978582888841629,981.4255499353277,0.6627177783834026,0.9295653109628262,train
Micro,76,96,75,95,0.05869269371032715,1011.5412630449204,0.6478565425968967,0.9442095335778308,train
Micro,76,97,75,96,0.054251961410045624,1242.338745700662,0.5988391990224655,0.9516736767399805,train
Micro,77,2,76,1,0.0643940269947052,3391.530939074469,0.2483101877078799,0.9260573827523527,train
Micro,77,4,76,3,0.0530361533164978,2552.20965181557,0.2045130162537084,0.9096213910279314,train
Micro,77,13,76,12,0.055621229112148285,9372.741340162413,0.2144813600637811,0.9293703193542571,train
Micro,77,22,76,21,0.05975310504436493,5158.898854125395,0.2304143026473201,0.8925901854694719,train
Micro,77,26,76,25,0.06719552725553513,4087.926563640823,0.2591130778931867,0.937522869417739,train
Micro,77,75,76,74,0.13830703496932983,948.3920069339465,-0.06143153876921172,0.9499992039241242,train
Micro,77,76,76,75,0.1430002748966217,472.7903257042521,-0.10381130312197023,0.9443858576728441,train
Micro,77,78,76,77,0.14291535317897797,485.3465192344266,-0.06574084276259817,0.949886322053963,train
Micro,77,79,76,78,0.13820840418338776,955.9800667850507,0.0024936716401322235,0.94082544213408,train
Micro,77,96,76,95,0.13756892085075378,1003.909323398673,-0.07487328986208125,0.9175565937822947,train
Micro,78,76,77,75,0.19265903532505035,957.5042013829226,0.5962231905664332,0.9560924465324917,train
Micro,78,77,77,76,0.14307042956352234,485.3465192344266,-0.06574084276259817,0.949886322053963,train
Micro,78,79,77,78,0.2112090289592743,473.66848543058217,0.747021201423182,0.9571223811535734,train
Micro,78,80,77,79,0.0572383776307106,9503.267218932027,0.6282489082573718,0.9510719465142297,train
Micro,78,97,77,96,0.19713470339775085,1018.2023762682254,0.6543115771544231,0.9410948055567645,train
Micro,78,98,77,97,0.19868844747543335,989.0465043780179,0.6669977945759905,0.9569089762462176,train
Micro,79,56,78,55,0.050154466181993484,3410.511070262097,0.5741657496225424,0.927094402363161,train
Micro,79,77,78,76,0.1397421807050705,955.9800667850507,0.0024936716401322235,0.94082544213408,train
Micro,79,78,78,77,0.209835022687912,473.66848543058217,0.747021201423182,0.9571223811535734,train
Micro,79,80,78,79,0.06552250683307648,9974.778881501095,0.7500982831955955,0.9546412676661166,train
Micro,79,97,78,96,0.13678941130638123,1160.377406666123,0.5675330836035329,0.9407415389413978,train
Micro,79,98,78,97,0.19964900612831116,941.7438998877022,0.6836748408425962,0.9509685812032123,train
Micro,79,99,78,98,0.19830751419067383,1013.8137748778955,0.6794251488645257,0.9338952659909694,train
Micro,80,13,79,12,0.135210782289505,1475.4899857076568,0.311831403928659,0.9244396348905034,train
Micro,80,14,79,13,0.13529019057750702,1471.454675902081,0.3107571213561588,0.9108020119506661,train
Micro,80,78,79,77,0.05605350807309151,9503.267218932027,0.6282489082573718,0.9510719465142297,train
Micro,80,79,79,78,0.06692513078451157,9974.778881501095,0.7500982831955955,0.9546412676661166,train
Micro,80,81,79,80,0.21206897497177124,478.89970062412067,0.7084660876544957,0.9229776536790278,train
Micro,80,82,79,81,0.14440958201885223,918.648540687596,0.6164856984477812,0.9356070748529358,train
Micro,80,83,79,82,0.13623106479644775,1422.9556666765104,0.5183022826125085,0.9200593655776993,train
Micro,80,99,79,98,0.058366890996694565,10272.426139791427,0.6541773913243853,0.934641369737433,train
Micro,80,100,79,99,0.05544380843639374,10744.06042374394,0.6214153483058618,0.9393733485135696,train
Micro,81,15,80,14,0.13325081765651703,1396.6721713918498,0.27473590242539836,0.9108888151104407,train
Micro,81,80,80,79,0.21073895692825317,478.89970062412067,0.7084660876544957,0.9229776536790278,train
Micro,81,82,80,81,0.20361337065696716,440.00111226444926,0.6288275306187668,0.9626966446246539,train
Micro,81,83,80,82,0.19841057062149048,948.0196188392938,0.6263399947805798,0.9071562320446047,train
Micro,81,100,80,99,0.06076740100979805,10279.832944118967,0.6555867712412425,0.911431694894726,train
Micro,81,101,80,100,0.05722023919224739,10752.415786410591,0.6173183391956016,0.9270527690584651,train
Micro,81,102,80,101,0.13599859178066254,1239.8638281791239,0.5376566518792822,0.8896678184217676,train
Micro,82,80,81,79,0.19798238575458527,918.648540687596,0.6164856984477812,0.9356070748529358,train
Micro,82,81,81,80,0.20369966328144073,440.00111226444926,0.6288275306187668,0.9626966446246539,train
Micro,82,83,81,82,0.2027013897895813,524.8987280823535,0.624445470606586,0.9170410223361409,train
Micro,82,84,81,83,0.1975594311952591,998.5285930969807,0.6230275001360734,0.9326813714215121,train
Micro,82,102,81,101,0.1980571299791336,1130.986816016264,0.6482280064692792,0.896605614917553,train
Micro,83,81,82,80,0.19878651201725006,948.0196188392938,0.6263399947805798,0.9071562320446047,train
Micro,83,82,82,81,0.20292896032333374,524.8987280823535,0.624445470606586,0.9170410223361409,train
Micro,83,84,82,83,0.21209025382995605,477.22199054024964,0.7159936380817509,0.9224092826319389,train
Micro,83,85,82,84,0.13837039470672607,951.4101970610324,0.3131277310161936,0.9281532364086716,train
Micro,83,101,82,100,0.055303942412137985,9808.76242736145,0.573759458410131,0.9296404081994748,train
Micro,83,102,82,101,0.1925199329853058,1023.6423962478032,0.5718585546711461,0.8921872285260736,train
Micro,84,82,83,81,0.19685746729373932,998.5285930969807,0.6230275001360734,0.9326813714215121,train
Micro,84,83,83,82,0.21102388203144073,477.22199054024964,0.7159936380817509,0.9224092826319389,train
Micro,84,85,83,84,0.14297150075435638,474.2054689580494,0.5049091436415114,0.943771132426646,train
Micro,84,86,83,85,0.13827326893806458,949.5581241170619,0.4756874235717368,0.958256337188226,train
Micro,84,102,83,101,0.05625130236148834,1216.5415860589028,0.5916557797575368,0.9209499049093557,train
Micro,84,103,83,102,0.06115022674202919,1007.0926457840533,0.6431831275197918,0.9548835580122418,train
Micro,84,104,83,103,0.19347237050533295,956.6893166134208,0.5815647447692437,0.9539067876479164,train
Micro,85,62,84,61,0.056414294987916946,3411.955042159723,0.5844568854230779,0.9112259125611144,train
Micro,85,83,84,82,0.13813169300556183,951.4101970610324,0.3131277310161936,0.9281532364086716,train
Micro,85,84,84,83,0.14284995198249817,474.2054689580494,0.5049091436415114,0.943771132426646,train
Micro,85,86,84,85,0.2143017053604126,475.37828803758936,0.7403273720431862,0.9539192186957306,train
Micro,85,87,84,86,0.19931313395500183,949.0674429792216,0.6335303959472436,0.914311956859915,train
Micro,85,104,84,103,0.19502153992652893,960.4239609454996,0.590600677076836,0.9536270656954853,train
Micro,85,105,84,104,0.05396769568324089,1017.7409252103344,0.5591098622474905,0.9504515151509629,train
Micro,86,84,85,83,0.1382073014974594,949.5581241170619,0.4756874235717368,0.958256337188226,train
Micro,86,85,85,84,0.21205967664718628,475.37828803758936,0.7403273720431862,0.9539192186957306,train
Micro,86,87,85,86,0.21225398778915405,475.3455636618458,0.7424048899614548,0.930464033937933,train
Micro,86,88,85,87,0.19258058071136475,948.1734801418037,0.5818145290077197,0.9635130999764364,train
Micro,86,105,85,104,0.05318114906549454,1006.6478385406778,0.5692458550183058,0.9654153648240017,train
Micro,86,106,85,105,0.13777638971805573,982.2978634889633,0.5253080372698103,0.9376058344486069,train
Micro,86,107,85,106,0.05394092947244644,1269.2610982594988,0.5773784934680452,0.9645433882310174,train
Micro,87,64,86,63,0.05396832898259163,3355.4769065833298,0.5867979938159223,0.916863515471569,train
Micro,87,85,86,84,0.1966029703617096,949.0674429792216,0.6335303959472436,0.914311956859915,train
Micro,87,86,86,85,0.21130245923995972,475.3455636618458,0.7424048899614548,0.930464033937933,train
Micro,87,88,86,87,0.2028292417526245,478.6397164209136,0.6505166850980921,0.9327611098331979,train
Micro,87,89,86,88,0.13832604885101318,949.8845750165266,0.5774091395441444,0.920213445290473,train
Micro,87,106,86,105,0.1373138278722763,1025.2043062801679,0.4819702243209268,0.8839681341731902,train
Micro,87,107,86,106,0.05965711548924446,1120.8066747020926,0.6486522594991769,0.9322843330414107,train
Micro,88,86,87,85,0.13822166621685028,948.1734801418037,0.5818145290077197,0.9635130999764364,train
Micro,88,87,87,86,0.2034609168767929,478.6397164209136,0.6505166850980921,0.9327611098331979,train
Micro,88,89,87,88,0.21122878789901733,473.88592235584747,0.733571159719393,0.9398315578308045,train
Micro,88,90,87,89,0.19424493610858917,949.9653042769754,0.6017251277027658,0.9597630874806192,train
Micro,88,107,87,106,0.06081082671880722,1060.8308161838108,0.6528758668338135,0.9593941404975523,train
Micro,88,108,87,107,0.13780827820301056,979.6433379244776,0.5586006909591161,0.912296568298668,train
Micro,88,109,87,108,0.05422458052635193,1195.2341524175017,0.5821647934775966,0.949607337992293,train
Micro,89,69,88,68,0.13821876049041748,950.6851885254778,0.1337953142440512,0.8822932210288582,train
Micro,89,87,88,86,0.1910078227519989,949.8845750165266,0.5774091395441444,0.920213445290473,train
Micro,89,88,88,87,0.20998522639274597,473.88592235584747,0.733571159719393,0.9398315578308045,train
Micro,89,90,88,89,0.21004176139831543,476.91507458878596,0.7344120065755323,0.9337233984736144,train
Micro,89,108,88,107,0.13770759105682373,989.3673536373476,0.49849123523493993,0.8911266834599731,train
Micro,89,109,88,108,0.06010928377509117,998.3682002651541,0.6576074907658522,0.9408514564818089,train
Micro,89,110,88,109,0.05292956158518791,1222.7184153563946,0.5790598914183963,0.9288617812908345,train
Micro,90,65,89,64,0.05730724334716797,3695.254776072311,0.6111653174163675,0.9541301266228234,train
Micro,90,69,89,68,0.14287614822387695,473.94809154287606,0.12495116439110118,0.8950283981985172,train
Micro,90,70,89,69,0.13816511631011963,950.6589343799012,0.12592631588784076,0.8757181803660998,train
Micro,90,88,89,87,0.19459615647792816,949.9653042769754,0.6017251277027658,0.9597630874806192,train
Micro,90,89,89,88,0.21171998977661133,476.91507458878596,0.7344120065755323,0.9337233984736144,train
Micro,90,109,89,108,0.19649061560630798,968.7570224572287,0.6245497659300898,0.9528981107575598,train
Micro,90,110,89,109,0.05884470418095589,991.5110149346227,0.6275619342929537,0.968586838436845,train
Micro,91,70,90,69,0.06107156723737717,1242.6580296422987,0.5372981653188774,0.9191332138102319,train
Micro,91,71,90,70,0.19361886382102966,974.5432786829493,0.49119242631968013,0.9394228195532779,train
Micro,91,92,90,91,0.21608462929725647,462.4436894447176,0.6439915301667172,0.9441841294537373,train
Micro,91,93,90,92,0.13861988484859467,909.8312682211928,0.4447179879333578,0.9403052545791134,train
Micro,91,94,90,93,0.05628086254000664,1413.478104175906,0.4951503180077904,0.957590555414368,train
Micro,91,111,90,110,0.13798661530017853,959.4467236423237,0.11750201464416589,0.9093519790037543,train
Micro,91,112,90,111,0.14271977543830872,487.24722868407474,0.11882852233156829,0.8945238911649728,train
Micro,91,115,90,114,0.053617801517248154,1552.4735624123082,0.4717211368788375,0.9425136649853754,train
Micro,92,73,91,72,0.19684205949306488,966.480798708983,0.6427621494022266,0.923911849546201,train
Micro,92,91,91,90,0.20194654166698456,462.4436894447176,0.6439915301667172,0.9441841294537373,train
Micro,92,93,91,92,0.20669114589691162,447.5596232244284,0.6946898449441499,0.9150233454874858,train
Micro,92,94,91,93,0.19683334231376648,951.4345099833107,0.6405229181344102,0.936068011708843,train
Micro,92,112,91,111,0.13812080025672913,949.6376532882683,0.1296638946414474,0.8879337277519229,train
Micro,92,114,91,113,0.05956617370247841,1027.4467613231452,0.6495778519011104,0.8979816497886828,train
Micro,93,73,92,72,0.13788120448589325,968.6401425425901,0.6651112518676092,0.9381420707270548,train
Micro,93,74,92,73,0.19678756594657898,969.7030010245367,0.6662320428774403,0.9472637435456209,train
Micro,93,91,92,90,0.13863524794578552,909.8312682211928,0.4447179879333578,0.9403052545791134,train
Micro,93,92,92,91,0.20443445444107056,447.5596232244284,0.6946898449441499,0.9150233454874858,train
Micro,93,94,92,93,0.20273861289024353,503.93386161359246,0.6797909342440497,0.9511581037257835,train
Micro,93,114,92,113,0.06010837480425835,1012.0040299858493,0.679664814514101,0.9168719153697702,train
Micro,93,115,92,114,0.05941452458500862,1048.0606478282366,0.671819207580706,0.9438220257076032,train
Micro,94,74,93,73,0.13778407871723175,985.7653146213381,0.6242002393859795,0.959518676232644,train
Micro,94,75,93,74,0.05972045287489891,1016.7017115402,0.6587824263774484,0.957428658961206,train
Micro,94,92,93,91,0.1963024139404297,951.4345099833107,0.6405229181344102,0.936068011708843,train
Micro,94,93,93,92,0.20437927544116974,503.93386161359246,0.6797909342440497,0.9511581037257835,train
Micro,94,95,93,94,0.20113836228847504,474.2962807450348,0.6417845216983818,0.9421605110703573,train
Micro,94,96,93,95,0.1382654756307602,949.2574202602038,0.5345763610455494,0.9334648736004897,train
Micro,94,115,93,114,0.0624099038541317,1020.585282501316,0.6884500669372935,0.9486046812456951,train
Micro,95,75,94,74,0.05861866474151611,1026.1056376362885,0.6456834161363556,0.939433976444089,train
Micro,95,76,94,75,0.19816285371780396,981.4255499353277,0.6627177783834026,0.9295653109628262,train
Micro,95,93,94,92,0.1380411982536316,978.1705429395838,0.6035899612332957,0.9266273197384839,train
Micro,95,94,94,93,0.20138485729694366,474.2962807450348,0.6417845216983818,0.9421605110703573,train
Micro,95,96,94,95,0.20629756152629852,475.2000734125051,0.6959645612791511,0.908089148051135,train
Micro,95,97,94,96,0.13772688806056976,1001.4930135028627,0.6156963579288294,0.9162728079977377,train
Micro,95,117,94,116,0.059768032282590866,1039.0084125935873,0.6583435962733141,0.9410891913323892,train
Micro,96,76,95,75,0.05727014318108559,1011.5412630449204,0.6478565425968967,0.9442095335778308,train
Micro,96,77,95,76,0.13763664662837982,1003.909323398673,-0.07487328986208125,0.9175565937822947,train
Micro,96,94,95,93,0.13836391270160675,949.2574202602038,0.5345763610455494,0.9334648736004897,train
Micro,96,95,95,94,0.20457741618156433,475.2000734125051,0.6959645612791511,0.908089148051135,train
Micro,96,97,95,96,0.2068234086036682,526.947511340291,0.725509999979595,0.9629650688735303,train
Micro,96,98,95,97,0.13825617730617523,957.532275334598,0.6058765137569322,0.9358003793775721,train
Micro,96,117,95,116,0.058594897389411926,1008.911695915277,0.6628424868607757,0.9323131693001618,train
Micro,96,118,95,117,0.05847744271159172,1017.4147123118096,0.6615138712598677,0.9159617342244118,train
Micro,97,77,96,76,0.1374700516462326,1014.8318369625582,-0.07640615638299011,0.924095492018721,train
Micro,97,78,96,77,0.05845644325017929,1018.2023762682254,0.6543115771544231,0.9410948055567645,train
Micro,97,95,96,94,0.19265924394130707,1001.4930135028627,0.6156963579288294,0.9162728079977377,train
Micro,97,96,96,95,0.20748858153820038,526.947511340291,0.725509999979595,0.9629650688735303,train
Micro,97,98,96,97,0.20729075372219086,431.42427988977647,0.7160615579570309,0.9473065158754126,train
Micro,97,99,96,98,0.13888846337795258,906.6218696099946,0.591692898068271,0.9292058215540387,train
Micro,97,118,96,117,0.05774648115038872,1034.2717910998629,0.6463648812212303,0.925230347218007,train
Micro,98,78,97,77,0.05688827857375145,989.0465043780179,0.6669977945759905,0.9569089762462176,train
Micro,98,79,97,78,0.19650015234947205,941.7438998877022,0.6836748408425962,0.9509685812032123,train
Micro,98,96,97,95,0.13798506557941437,957.532275334598,0.6058765137569322,0.9358003793775721,train
Micro,98,97,97,96,0.2041269838809967,431.42427988977647,0.7160615579570309,0.9473065158754126,train
Micro,98,99,97,98,0.2080102562904358,481.8827110573501,0.7654034987420907,0.9511916309820191,train
Micro,98,100,97,99,0.13804246485233307,953.1227372321894,0.5691591516655101,0.9526765198293216,train
Micro,98,120,97,119,0.05844682455062866,1064.1167195526089,0.6852712398936961,0.9468040157498444,train
Micro,99,79,98,78,0.058937158435583115,1013.8137748778955,0.6794251488645257,0.9338952659909694,train
Micro,99,80,98,79,0.05674702301621437,10272.426139791427,0.6541773913243853,0.934641369737433,train
Micro,99,97,98,96,0.1386817991733551,906.6218696099946,0.591692898068271,0.9292058215540387,train
Micro,99,98,98,97,0.2091744840145111,481.8827110573501,0.7654034987420907,0.9511916309820191,train
Micro,99,100,98,99,0.14283601939678192,473.4280629563631,0.6147103946017645,0.9392068398824105,train
Micro,99,101,98,100,0.13815593719482422,948.1117701379314,0.5286926714214035,0.9403214592775283,train
Micro,99,120,98,119,0.1974935680627823,994.1672446142381,0.6910600705658586,0.9335410041413373,train
Micro,99,121,98,120,0.05797396972775459,1001.1179477514851,0.66832156298656,0.9337127791269896,train
Micro,100,80,99,79,0.05651436001062393,10744.06042374394,0.6214153483058618,0.9393733485135696,train
Micro,100,81,99,80,0.05962206795811653,10279.832944118967,0.6555867712412425,0.911431694894726,train
Micro,100,98,99,97,0.13838069140911102,953.1227372321894,0.5691591516655101,0.9526765198293216,train
Micro,100,99,99,98,0.19904030859470367,473.4280629563631,0.6147103946017645,0.9392068398824105,train
Micro,100,101,99,100,0.21111461520195007,474.68370777271605,0.7475684949574782,0.9510802104596394,train
Micro,100,121,99,120,0.19781911373138428,993.3025230785745,0.6594312944277092,0.9337176021913147,train
Micro,100,122,99,121,0.13750886917114258,1018.0644193858952,0.5387084944574236,0.9558212875884933,train
Micro,101,81,100,80,0.05760124698281288,10752.415786410591,0.6173183391956016,0.9270527690584651,train
Micro,101,99,100,98,0.1400131732225418,948.1117701379314,0.5286926714214035,0.9403214592775283,train
Micro,101,100,100,99,0.21450242400169373,474.68370777271605,0.7475684949574782,0.9510802104596394,train
Micro,101,102,100,101,0.05677236616611481,9975.126380805767,0.6084351588657325,0.9270598300644359,train
Micro,101,121,100,120,0.13645030558109283,1192.0610662243457,0.5874768443952849,0.9532818663547938,train
Micro,101,122,100,121,0.1391863375902176,1009.3966446042836,0.548574882046511,0.9622660883158973,train
Micro,101,123,100,122,0.198490172624588,978.9857421715994,0.6311050706443794,0.9576548259901816,train
Micro,101,124,100,123,0.05698399618268013,9761.682460186345,0.6107032359795032,0.9498929551184646,train
Micro,102,82,101,81,0.19591350853443146,1130.986816016264,0.6482280064692792,0.896605614917553,train
Micro,102,83,101,82,0.1388644427061081,1023.6423962478032,0.5718585546711461,0.8921872285260736,train
Micro,102,103,101,102,0.21298155188560486,500.0025873613573,0.7578299030289966,0.9260325771845755,train
Micro,102,104,101,103,0.19709305465221405,935.1117085538488,0.6306355603423729,0.9351273522230424,train
Micro,102,123,101,122,0.05880296602845192,10272.846807748607,0.6501881424498058,0.9185686556408393,train
Micro,102,124,101,123,0.1963444948196411,988.8116191711415,0.630237767445687,0.901186913973638,train
Micro,103,84,102,83,0.0562298409640789,1007.0926457840533,0.6431831275197918,0.9548835580122418,train
Micro,103,102,102,101,0.2089906632900238,500.0025873613573,0.7578299030289966,0.9260325771845755,train
Micro,103,104,102,103,0.20925550162792206,436.77986654332926,0.7560784830152782,0.9651620824591975,train
Micro,103,105,102,104,0.19513419270515442,924.445008656195,0.6473480308800519,0.9617376609962971,train
Micro,103,124,102,123,0.13763171434402466,993.913975339071,0.6183260936878502,0.9311141306445763,train
Micro,103,125,102,124,0.19275809824466705,971.2789828257919,0.6271003561555742,0.9029351336496906,train
Micro,104,84,103,83,0.1380201280117035,956.6893166134208,0.5815647447692437,0.9539067876479164,train
Micro,104,85,103,84,0.13797134160995483,960.4239609454996,0.590600677076836,0.9536270656954853,train
Micro,104,102,103,101,0.19496455788612366,935.1117085538488,0.6306355603423729,0.9351273522230424,train
Micro,104,103,103,102,0.21098390221595764,436.77986654332926,0.7560784830152782,0.9651620824591975,train
Micro,104,105,103,104,0.20933057367801666,494.96162652767407,0.7419337917616642,0.9773601593866896,train
Micro,104,106,103,105,0.05474995821714401,966.9304120084796,0.6093117932041691,0.94156959637953,train
Micro,104,127,103,126,0.05397956073284149,1236.666256291136,0.6007380783488391,0.9694155233123902,train
Micro,105,103,104,102,0.19503509998321533,924.445008656195,0.6473480308800519,0.9617376609962971,train
Micro,105,104,104,103,0.2075287401676178,494.96162652767407,0.7419337917616642,0.9773601593866896,train
Micro,105,106,104,105,0.20688466727733612,475.92926364022816,0.7330690198784573,0.9335224747497649,train
Micro,105,107,104,106,0.13812145590782166,953.0456500446147,0.6168056971719722,0.971448961792548,train
Micro,105,126,104,125,0.05620422959327698,997.4507876946169,0.6434240237907255,0.9544984914172442,train
Micro,105,127,104,126,0.1962258368730545,975.8992796927498,0.6686147839444683,0.9648570499355074,train
Micro,106,104,105,103,0.1946992427110672,966.9304120084796,0.6093117932041691,0.94156959637953,train
Micro,106,105,105,104,0.21112263202667236,475.92926364022816,0.7330690198784573,0.9335224747497649,train
Micro,106,107,105,106,0.20394563674926758,484.88288998107834,0.6565548737606373,0.9380495916298114,train
Micro,106,108,105,107,0.13827228546142578,948.3419412498848,0.5776200898769829,0.8871145936198023,train
Micro,106,127,105,126,0.05885264649987221,1010.7874999330986,0.6327820337436338,0.9294752057537344,train
Micro,106,128,105,127,0.13787363469600677,978.6906440827421,0.5089097803135721,0.9070908668062653,train
Micro,106,129,105,128,0.05523397773504257,1216.0694342530523,0.5938742432641322,0.9215619004396444,train
Micro,107,87,106,86,0.06121150031685829,1120.8066747020926,0.6486522594991769,0.9322843330414107,train
Micro,107,88,106,87,0.06161006540060043,1060.8308161838108,0.6528758668338135,0.9593941404975523,train
Micro,107,105,106,104,0.0582062266767025,953.0456500446147,0.6168056971719722,0.971448961792548,train
Micro,107,106,106,105,0.204537034034729,484.88288998107834,0.6565548737606373,0.9380495916298114,train
Micro,107,108,106,107,0.14260882139205933,480.61283311730494,0.4885649369610052,0.9293400482777562,train
Micro,107,109,106,108,0.13792771100997925,952.3731438632623,0.5999148190642901,0.9566990165648753,train
Micro,107,127,106,126,0.057014983147382736,1146.1557915708147,0.6041821611068806,0.9674363742965242,train
Micro,107,128,106,127,0.1387355476617813,888.102612333648,0.31623707119033434,0.9464930465439051,train
Micro,107,129,106,128,0.13814812898635864,935.2379593926518,0.559441654529806,0.9619887849902572,train
Micro,108,88,107,87,0.19435951113700867,979.6433379244776,0.5586006909591161,0.912296568298668,train
Micro,108,106,107,105,0.19669584929943085,948.3419412498848,0.5776200898769829,0.8871145936198023,train
Micro,108,107,107,106,0.14286769926548004,480.61283311730494,0.4885649369610052,0.9293400482777562,train
Micro,108,109,107,108,0.20213434100151062,476.2142145271756,0.5852417349892475,0.9148026151718806,train
Micro,108,110,107,109,0.13818535208702087,951.8127017384736,0.5448472852639218,0.9252224041343874,train
Micro,108,129,107,128,0.06406460702419281,1033.6215468927235,0.6329374086172379,0.915963138296009,train
Micro,108,130,107,129,0.061692532151937485,1042.493945807127,0.609502140425604,0.9199555205913404,train
Micro,109,89,108,88,0.060652025043964386,998.3682002651541,0.6576074907658522,0.9408514564818089,train
Micro,109,90,108,89,0.19553633034229279,968.7570224572287,0.6245497659300898,0.9528981107575598,train
Micro,109,107,108,106,0.1934787482023239,952.3731438632623,0.5999148190642901,0.9566990165648753,train
Micro,109,108,108,107,0.1428660750389099,476.2142145271756,0.5852417349892475,0.9148026151718806,train
Micro,109,110,108,109,0.2091396450996399,475.7069242892565,0.7185210220001939,0.9618771736808106,train
Micro,109,111,108,110,0.1381833702325821,949.6302813496004,0.531141319718436,0.9606691524645038,train
Micro,109,130,108,129,0.06014380231499672,1036.5171217312013,0.6520971832694944,0.962370937893909,train
Micro,110,69,109,68,0.1378035843372345,979.7348195839191,0.11452670043441707,0.8985587410191667,train
Micro,110,89,109,88,0.05447149649262428,1222.7184153563946,0.5790598914183963,0.9288617812908345,train
Micro,110,90,109,89,0.05903402715921402,991.5110149346227,0.6275619342929537,0.968586838436845,train
Micro,110,108,109,107,0.1381710022687912,951.8127017384736,0.5448472852639218,0.9252224041343874,train
Micro,110,109,109,108,0.21047639846801758,475.7069242892565,0.7185210220001939,0.9618771736808106,train
Micro,110,111,109,110,0.20705804228782654,474.02998722092457,0.6820628317382859,0.9746791658761765,train
Micro,110,112,109,111,0.13824225962162018,946.3096185574077,0.5666360932314178,0.9611911433027122,train
Micro,110,130,109,129,0.05474318191409111,1218.8672416671184,0.5819480250521941,0.9608591738284157,train
Micro,111,109,110,108,0.13811804354190826,949.6302813496004,0.531141319718436,0.9606691524645038,train
Micro,111,110,110,109,0.2048739194869995,474.02998722092457,0.6820628317382859,0.9746791658761765,train
Micro,111,112,110,111,0.21010591089725494,472.627303497735,0.7394605918947431,0.9639870391072436,train
Micro,111,132,110,131,0.19838935136795044,954.7588752548074,0.663128047773844,0.9570864898225011,train
Micro,111,133,110,132,0.19796961545944214,943.6805351570217,0.6569387432242441,0.9480465009866278,train
Micro,111,134,110,133,0.05054323002696037,1220.5130202776284,0.5554822393261745,0.9401877309473976,train
Micro,112,91,111,90,0.1427031308412552,487.24722868407474,0.11882852233156829,0.8945238911649728,train
Micro,112,92,111,91,0.1380981206893921,949.6376532882683,0.1296638946414474,0.8879337277519229,train
Micro,112,110,111,109,0.19207832217216492,946.3096185574077,0.5666360932314178,0.9611911433027122,train
Micro,112,111,111,110,0.21319007873535156,472.627303497735,0.7394605918947431,0.9639870391072436,train
Micro,112,132,111,131,0.054232336580753326,1163.971272453424,0.5697368713260988,0.947782270780741,train
Micro,112,133,111,132,0.2008153200149536,937.4053191023299,0.6572202110775283,0.9363613493040344,train
Micro,112,134,111,133,0.058882709592580795,1010.996599390459,0.6185912806891729,0.9359642377851413,train
Micro,113,72,112,71,0.055328577756881714,1992.5818214235553,0.5105978760050915,0.9557623547382409,train
Micro,113,91,112,90,0.13718482851982117,1038.2726454820317,0.3148695062932837,0.9585118778681146,train
Micro,113,92,112,91,0.056622982025146484,1048.2495061230672,0.5225432577680386,0.9329419957210542,train
Micro,113,93,112,92,0.05884785205125809,1220.934216822936,0.5430753584680719,0.9468306417621002,train
Micro,113,114,112,113,0.21574608981609344,474.02613126302646,0.6705257083328386,0.9286593615198833,train
Micro,113,115,112,114,0.19495128095149994,947.6559433470132,0.5217977341873704,0.940556449216876,train
Micro,113,133,112,132,0.13824276626110077,960.4190204804527,0.11114823142865245,0.8844119053947878,train
Micro,113,134,112,133,0.143075630068779,475.81896081036933,0.10784206078345447,0.8906691278577883,train
Micro,114,92,113,91,0.05921218544244766,1027.4467613231452,0.6495778519011104,0.8979816497886828,train
Micro,114,93,113,92,0.1994110643863678,1012.0040299858493,0.679664814514101,0.9168719153697702,train
Micro,114,113,113,112,0.20411179959774017,474.02613126302646,0.6705257083328386,0.9286593615198833,train
Micro,114,115,113,114,0.208366259932518,474.74298445991474,0.7172514435940666,0.9113416394704876,train
Micro,114,116,113,115,0.19060470163822174,950.7792610482358,0.5740828864215981,0.9080257097195095,train
Micro,114,134,113,133,0.13829405605793,949.2520356528291,0.11992423795012803,0.8528534476012322,train
Micro,115,92,114,91,0.05467386916279793,1246.872861950983,0.617168636158772,0.9379800395339175,train
Micro,115,93,114,92,0.05951526015996933,1048.0606478282366,0.671819207580706,0.9438220257076032,train
Micro,115,94,114,93,0.19834524393081665,1020.585282501316,0.6884500669372935,0.9486046812456951,train
Micro,115,113,114,112,0.13833355903625488,947.6559433470132,0.5217977341873704,0.940556449216876,train
Micro,115,114,114,113,0.20654478669166565,474.74298445991474,0.7172514435940666,0.9113416394704876,train
