TurbID,node_index,signal,representation,component,causal_window,future_horizon,association_method,association,absolute_association,valid_pair_count,feature_information_end_offset,target_start_offset,target_end_offset,fit_split
2,1,Wspd,local_residual_ma6,local_residual,6.0,10,pearson,0.3936843302690349,0.3936843302690349,1430,0,1,10,train
3,2,Wspd,local_residual_ma6,local_residual,6.0,10,pearson,0.3992155576266942,0.3992155576266942,1430,0,1,10,train
4,3,Wspd,local_residual_ma6,local_residual,6.0,10,pearson,0.3983426914942096,0.3983426914942096,1430,0,1,10,train
5,4,Wspd,local_residual_ma6,local_residual,6.0,10,pearson,0.3915138244848732,0.3915138244848732,1430,0,1,10,train
6,5,Wspd,local_residual_ma6,local_residual,6.0,10,pearson,0.386056338586392,0.386056338586392,1430,0,1,10,train
7,6,Wspd,local_residual_ma6,local_residual,6.0,10,pearson,0.3895870259534187,0.3895870259534187,1430,0,1,10,train
8,7,Wspd,local_residual_ma6,local_residual,6.0,10,pearson,0.3903203296927798,0.3903203296927798,1430,0,1,10,train
1,0,Wspd,trend_ma18,trend,18.0,3,pearson,0.8304063324057914,0.8304063324057914,1437,0,1,3,train
2,1,Wspd,trend_ma18,trend,18.0,3,pearson,0.8302852480749133,0.8302852480749133,1437,0,1,3,train
3,2,Wspd,trend_ma18,trend,18.0,3,pearson,0.8269718077488559,0.8269718077488559,1437,0,1,3,train
4,3,Wspd,trend_ma18,trend,18.0,3,pearson,0.827309580942704,0.827309580942704,1437,0,1,3,train
5,4,Wspd,trend_ma18,trend,18.0,3,pearson,0.8316318806815238,0.8316318806815238,1437,0,1,3,train
6,5,Wspd,trend_ma18,trend,18.0,3,pearson,0.834550628884697,0.834550628884697,1437,0,1,3,train
7,6,Wspd,trend_ma18,trend,18.0,3,pearson,0.8335917218431853,0.8335917218431853,1437,0,1,3,train
8,7,Wspd,trend_ma18,trend,18.0,3,pearson,0.8318528137110615,0.8318528137110615,1437,0,1,3,train
1,0,Wspd,trend_ma18,trend,18.0,6,pearson,0.7832365241462197,0.7832365241462197,1434,0,1,6,train
2,1,Wspd,trend_ma18,trend,18.0,6,pearson,0.782863346308768,0.782863346308768,1434,0,1,6,train
3,2,Wspd,trend_ma18,trend,18.0,6,pearson,0.7792276011994368,0.7792276011994368,1434,0,1,6,train
4,3,Wspd,trend_ma18,trend,18.0,6,pearson,0.7796171071996933,0.7796171071996933,1434,0,1,6,train
5,4,Wspd,trend_ma18,trend,18.0,6,pearson,0.784683676261895,0.784683676261895,1434,0,1,6,train
6,5,Wspd,trend_ma18,trend,18.0,6,pearson,0.7878880335475391,0.7878880335475391,1434,0,1,6,train
7,6,Wspd,trend_ma18,trend,18.0,6,pearson,0.7864573403461935,0.7864573403461935,1434,0,1,6,train
8,7,Wspd,trend_ma18,trend,18.0,6,pearson,0.7847093416094091,0.7847093416094091,1434,0,1,6,train
1,0,Wspd,trend_ma18,trend,18.0,10,pearson,0.7102081108765703,0.7102081108765703,1430,0,1,10,train
2,1,Wspd,trend_ma18,trend,18.0,10,pearson,0.7099175244140367,0.7099175244140367,1430,0,1,10,train
3,2,Wspd,trend_ma18,trend,18.0,10,pearson,0.7056614899310647,0.7056614899310647,1430,0,1,10,train
4,3,Wspd,trend_ma18,trend,18.0,10,pearson,0.7061069763347834,0.7061069763347834,1430,0,1,10,train
5,4,Wspd,trend_ma18,trend,18.0,10,pearson,0.7118926021140045,0.7118926021140045,1430,0,1,10,train
6,5,Wspd,trend_ma18,trend,18.0,10,pearson,0.7155350011105903,0.7155350011105903,1430,0,1,10,train
7,6,Wspd,trend_ma18,trend,18.0,10,pearson,0.7137365877318459,0.7137365877318459,1430,0,1,10,train
8,7,Wspd,trend_ma18,trend,18.0,10,pearson,0.7118431288803038,0.7118431288803038,1430,0,1,10,train
1,0,Wspd,local_residual_ma18,local_residual,18.0,3,pearson,0.4266607526143137,0.4266607526143137,1437,0,1,3,train
2,1,Wspd,local_residual_ma18,local_residual,18.0,3,pearson,0.4263937326246034,0.4263937326246034,1437,0,1,3,train
3,2,Wspd,local_residual_ma18,local_residual,18.0,3,pearson,0.43165705441308616,0.43165705441308616,1437,0,1,3,train
4,3,Wspd,local_residual_ma18,local_residual,18.0,3,pearson,0.4314513610932386,0.4314513610932386,1437,0,1,3,train
5,4,Wspd,local_residual_ma18,local_residual,18.0,3,pearson,0.42367824274932386,0.42367824274932386,1437,0,1,3,train
6,5,Wspd,local_residual_ma18,local_residual,18.0,3,pearson,0.4195740191872375,0.4195740191872375,1437,0,1,3,train
7,6,Wspd,local_residual_ma18,local_residual,18.0,3,pearson,0.4220400335926236,0.4220400335926236,1437,0,1,3,train
8,7,Wspd,local_residual_ma18,local_residual,18.0,3,pearson,0.42353184568813307,0.42353184568813307,1437,0,1,3,train
1,0,Wspd,local_residual_ma18,local_residual,18.0,6,pearson,0.4989085650237379,0.4989085650237379,1434,0,1,6,train
2,1,Wspd,local_residual_ma18,local_residual,18.0,6,pearson,0.49888855049432373,0.49888855049432373,1434,0,1,6,train
3,2,Wspd,local_residual_ma18,local_residual,18.0,6,pearson,0.5042006319406276,0.5042006319406276,1434,0,1,6,train
4,3,Wspd,local_residual_ma18,local_residual,18.0,6,pearson,0.503750330208059,0.503750330208059,1434,0,1,6,train
5,4,Wspd,local_residual_ma18,local_residual,18.0,6,pearson,0.4967429904883157,0.4967429904883157,1434,0,1,6,train
6,5,Wspd,local_residual_ma18,local_residual,18.0,6,pearson,0.4924259352548184,0.4924259352548184,1434,0,1,6,train
7,6,Wspd,local_residual_ma18,local_residual,18.0,6,pearson,0.49484419350192427,0.49484419350192427,1434,0,1,6,train
8,7,Wspd,local_residual_ma18,local_residual,18.0,6,pearson,0.4964577220476935,0.4964577220476935,1434,0,1,6,train
1,0,Wspd,local_residual_ma18,local_residual,18.0,10,pearson,0.5893283811119359,0.5893283811119359,1430,0,1,10,train
2,1,Wspd,local_residual_ma18,local_residual,18.0,10,pearson,0.5893890850247054,0.5893890850247054,1430,0,1,10,train
3,2,Wspd,local_residual_ma18,local_residual,18.0,10,pearson,0.5946688643037926,0.5946688643037926,1430,0,1,10,train
4,3,Wspd,local_residual_ma18,local_residual,18.0,10,pearson,0.5940455455245682,0.5940455455245682,1430,0,1,10,train
5,4,Wspd,local_residual_ma18,local_residual,18.0,10,pearson,0.5877967656839398,0.5877967656839398,1430,0,1,10,train
6,5,Wspd,local_residual_ma18,local_residual,18.0,10,pearson,0.5836597363830569,0.5836597363830569,1430,0,1,10,train
7,6,Wspd,local_residual_ma18,local_residual,18.0,10,pearson,0.5855447402932384,0.5855447402932384,1430,0,1,10,train
8,7,Wspd,local_residual_ma18,local_residual,18.0,10,pearson,0.5872116436394997,0.5872116436394997,1430,0,1,10,train
1,0,Wspd,trend_ma36,trend,36.0,3,pearson,0.47143689106456815,0.47143689106456815,1437,0,1,3,train
2,1,Wspd,trend_ma36,trend,36.0,3,pearson,0.4714717656019601,0.4714717656019601,1437,0,1,3,train
3,2,Wspd,trend_ma36,trend,36.0,3,pearson,0.46560104760397103,0.46560104760397103,1437,0,1,3,train
4,3,Wspd,trend_ma36,trend,36.0,3,pearson,0.4656506659115823,0.4656506659115823,1437,0,1,3,train
5,4,Wspd,trend_ma36,trend,36.0,3,pearson,0.4727912882828608,0.4727912882828608,1437,0,1,3,train
6,5,Wspd,trend_ma36,trend,36.0,3,pearson,0.47752996048463614,0.47752996048463614,1437,0,1,3,train
7,6,Wspd,trend_ma36,trend,36.0,3,pearson,0.47577772252666467,0.47577772252666467,1437,0,1,3,train
8,7,Wspd,trend_ma36,trend,36.0,3,pearson,0.473476558956589,0.473476558956589,1437,0,1,3,train
1,0,Wspd,trend_ma36,trend,36.0,6,pearson,0.3984606833991678,0.3984606833991678,1434,0,1,6,train
2,1,Wspd,trend_ma36,trend,36.0,6,pearson,0.39819023404232806,0.39819023404232806,1434,0,1,6,train
3,2,Wspd,trend_ma36,trend,36.0,6,pearson,0.39212648184031373,0.39212648184031373,1434,0,1,6,train
4,3,Wspd,trend_ma36,trend,36.0,6,pearson,0.3921171988044357,0.3921171988044357,1434,0,1,6,train
5,4,Wspd,trend_ma36,trend,36.0,6,pearson,0.39968006964029207,0.39968006964029207,1434,0,1,6,train
6,5,Wspd,trend_ma36,trend,36.0,6,pearson,0.40466775379359976,0.40466775379359976,1434,0,1,6,train
7,6,Wspd,trend_ma36,trend,36.0,6,pearson,0.40264024076639315,0.40264024076639315,1434,0,1,6,train
8,7,Wspd,trend_ma36,trend,36.0,6,pearson,0.4002982770472348,0.4002982770472348,1434,0,1,6,train
1,0,Wspd,trend_ma36,trend,36.0,10,pearson,0.29633223923403096,0.29633223923403096,1430,0,1,10,train
2,1,Wspd,trend_ma36,trend,36.0,10,pearson,0.29610205892414676,0.29610205892414676,1430,0,1,10,train
3,2,Wspd,trend_ma36,trend,36.0,10,pearson,0.28968525534330414,0.28968525534330414,1430,0,1,10,train
4,3,Wspd,trend_ma36,trend,36.0,10,pearson,0.28956960032247103,0.28956960032247103,1430,0,1,10,train
5,4,Wspd,trend_ma36,trend,36.0,10,pearson,0.2975013321407164,0.2975013321407164,1430,0,1,10,train
6,5,Wspd,trend_ma36,trend,36.0,10,pearson,0.30284165522652706,0.30284165522652706,1430,0,1,10,train
7,6,Wspd,trend_ma36,trend,36.0,10,pearson,0.30060424168618366,0.30060424168618366,1430,0,1,10,train
8,7,Wspd,trend_ma36,trend,36.0,10,pearson,0.2981308567425528,0.2981308567425528,1430,0,1,10,train
1,0,Wspd,local_residual_ma36,local_residual,36.0,3,pearson,0.684798713869436,0.684798713869436,1437,0,1,3,train
2,1,Wspd,local_residual_ma36,local_residual,36.0,3,pearson,0.684560743140832,0.684560743140832,1437,0,1,3,train
3,2,Wspd,local_residual_ma36,local_residual,36.0,3,pearson,0.6893970149111126,0.6893970149111126,1437,0,1,3,train
4,3,Wspd,local_residual_ma36,local_residual,36.0,3,pearson,0.689634156783585,0.689634156783585,1437,0,1,3,train
5,4,Wspd,local_residual_ma36,local_residual,36.0,3,pearson,0.6832658780503054,0.6832658780503054,1437,0,1,3,train
6,5,Wspd,local_residual_ma36,local_residual,36.0,3,pearson,0.6798020366844961,0.6798020366844961,1437,0,1,3,train
7,6,Wspd,local_residual_ma36,local_residual,36.0,3,pearson,0.6817411681297442,0.6817411681297442,1437,0,1,3,train
8,7,Wspd,local_residual_ma36,local_residual,36.0,3,pearson,0.6828403805320908,0.6828403805320908,1437,0,1,3,train
1,0,Wspd,local_residual_ma36,local_residual,36.0,6,pearson,0.7419672750553407,0.7419672750553407,1434,0,1,6,train
2,1,Wspd,local_residual_ma36,local_residual,36.0,6,pearson,0.7418882500898931,0.7418882500898931,1434,0,1,6,train
3,2,Wspd,local_residual_ma36,local_residual,36.0,6,pearson,0.7466537403755472,0.7466537403755472,1434,0,1,6,train
4,3,Wspd,local_residual_ma36,local_residual,36.0,6,pearson,0.7468677628560458,0.7468677628560458,1434,0,1,6,train
5,4,Wspd,local_residual_ma36,local_residual,36.0,6,pearson,0.7412795168325066,0.7412795168325066,1434,0,1,6,train
6,5,Wspd,local_residual_ma36,local_residual,36.0,6,pearson,0.7378059339448653,0.7378059339448653,1434,0,1,6,train
7,6,Wspd,local_residual_ma36,local_residual,36.0,6,pearson,0.7394262627655905,0.7394262627655905,1434,0,1,6,train
8,7,Wspd,local_residual_ma36,local_residual,36.0,6,pearson,0.7406017042155733,0.7406017042155733,1434,0,1,6,train
1,0,Wspd,local_residual_ma36,local_residual,36.0,10,pearson,0.8094312183152765,0.8094312183152765,1430,0,1,10,train
2,1,Wspd,local_residual_ma36,local_residual,36.0,10,pearson,0.8094957372690076,0.8094957372690076,1430,0,1,10,train
3,2,Wspd,local_residual_ma36,local_residual,36.0,10,pearson,0.8138962467833596,0.8138962467833596,1430,0,1,10,train
4,3,Wspd,local_residual_ma36,local_residual,36.0,10,pearson,0.8141794480900048,0.8141794480900048,1430,0,1,10,train
5,4,Wspd,local_residual_ma36,local_residual,36.0,10,pearson,0.809376600115456,0.809376600115456,1430,0,1,10,train
6,5,Wspd,local_residual_ma36,local_residual,36.0,10,pearson,0.8062247191150573,0.8062247191150573,1430,0,1,10,train
7,6,Wspd,local_residual_ma36,local_residual,36.0,10,pearson,0.8073747410853207,0.8073747410853207,1430,0,1,10,train
8,7,Wspd,local_residual_ma36,local_residual,36.0,10,pearson,0.8085072965220266,0.8085072965220266,1430,0,1,10,train
